playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,deathDate,birthDate
aldrico01,1979,6,13,USA,TX,San Angelo,,,,,,,Cory,Aldridge,Cory Jerome,210,72,L,R,9/5/2001,7/11/2010,aldrc001,aldrico01,,6/13/1979
aldrija01,1961,4,14,USA,LA,Alexandria,,,,,,,Jay,Aldrich,Jay Robert,210,75,R,R,6/5/1987,4/26/1990,aldrj001,aldrija01,,4/14/1961
aldrivi01,1893,10,25,USA,IN,Crane,1973,4,17,USA,IN,Terre Haute,Vic,Aldridge,Victor,175,69,R,R,4/15/1917,8/29/1928,aldrv101,aldrivi01,4/17/1973,1893-10-25
alenoch01,1917,2,19,USA,MO,St. Louis,2003,2,10,USA,FL,DeLand,Chuck,Aleno,Charles,215,73,R,R,5/15/1941,9/23/1944,alenc101,alenoch01,2/10/2003,2/19/1917
alexada01,1903,4,26,USA,TN,Greeneville,1979,3,2,USA,TN,Greeneville,Dale,Alexander,David Dale,210,75,R,R,4/16/1929,9/23/1933,alexd101,alexada01,3/2/1979,4/26/1903
alexado01,1950,9,4,USA,AL,Cordova,,,,,,,Doyle,Alexander,Doyle Lafayette,190,75,R,R,6/26/1971,9/27/1989,alexd001,alexado01,,9/4/1950
alexaga01,1953,3,27,USA,CA,Los Angeles,,,,,,,Gary,Alexander,Gary Wayne,195,74,R,R,9/12/1975,9/28/1981,alexg101,alexaga01,,3/27/1953
alexage01,1968,3,26,USA,LA,Baton Rouge,,,,,,,Gerald,Alexander,Gerald Paul,190,71,R,R,9/9/1990,6/30/1992,alexg001,alexage01,,3/26/1968
alexahu01,1917,7,10,USA,MO,Buffalo,2000,11,25,USA,OK,Oklahoma City,Hugh,Alexander,Hugh,190,72,R,R,8/15/1937,9/22/1937,alexh101,alexahu01,11/25/2000,7/10/1917
alexaja01,1993,3,1,USA,CA,Windsor,,,,,,,Jason,Alexander,Jason Raymond,200,75,R,R,6/1/2022,9/18/2022,alexj001,alexaja01,,3/1/1993
alexama01,1947,1,30,USA,LA,Shreveport,,,,,,,Matt,Alexander,Matthew,168,71,B,R,8/23/1973,10/3/1981,alexm101,alexama01,,1/30/1947
alexani01,1858,11,24,USA,IL,Pana,1933,12,22,USA,IL,Pana,Nin,Alexander,William Henry,163,64,R,R,1884-06-07,1884-09-03,alexn101,alexani01,12/22/1933,1858-11-24
alexape01,1887,2,26,USA,NE,Elba,1950,11,4,USA,NE,St. Paul,Pete,Alexander,Grover Cleveland,185,73,R,R,4/15/1911,5/28/1930,alexg102,alexape01,11/4/1950,1887-02-26
alexasc01,1989,7,10,USA,CA,Santa Rosa,,,,,,,Scott,Alexander,Scott Alain,195,74,L,L,9/2/2015,10/2/2022,alexs001,alexasc02,,7/10/1989
alexaty01,1994,7,14,USA,IL,Chicago,,,,,,,Tyler,Alexander,Tyler John,203,74,R,L,7/3/2019,10/5/2022,alext001,alexaty01,,7/14/1994
alexawa01,1891,3,5,USA,GA,Atlanta,1978,12,29,USA,TX,Fort Worth,Walt,Alexander,Walter Ernest,165,70,R,R,6/21/1912,9/8/1917,alexw101,alexawa01,12/29/1978,1891-03-05
alexyaj01,1998,4,21,USA,PA,Honey Brook,,,,,,,A. J.,Alexy,Adam John,195,76,R,R,8/30/2021,9/12/2022,alexa001,alexyaj01,,4/21/1998
alfarja01,1977,11,29,USA,TX,San Antonio,,,,,,,Jason,Alfaro,Jason,185,70,R,R,9/9/2004,10/1/2004,alfaj001,alfarja01,,11/29/1977
alforan01,1994,7,20,USA,MS,Columbia,,,,,,,Anthony,Alford,Anthony Joseph,215,73,R,R,5/19/2017,4/23/2022,alfoa002,alforan01,,7/20/1994
allanan01,1961,12,22,USA,VA,Richmond,,,,,,,Andy,Allanson,Andrew Neal,220,77,R,R,4/7/1986,10/2/1995,allaa001,allanan01,,12/22/1961
allarbr01,1958,1,3,USA,IL,Spring Valley,,,,,,,Brian,Allard,Brian Marshall,185,73,R,R,8/8/1979,6/10/1981,allab101,allarbr01,,1/3/1958
allarko01,1997,8,13,USA,CA,Anaheim,,,,,,,Kolby,Allard,Kolby Kenneth,195,73,L,L,7/31/2018,10/4/2022,allak001,allarko01,,8/13/1997
alldrca01,1996,7,25,USA,OH,Batavia,,,,,,,Cam,Alldred,Cameron Mitchell,205,75,L,L,5/12/2022,5/12/2022,alldc001,alldrca01,,7/25/1996
allenau01,1994,1,16,USA,MO,St. Louis,,,,,,,Austin,Allen,Austin Michael,219,74,L,R,5/11/2019,4/30/2022,allea001,allenau01,,1/16/1994
allenbe01,1939,4,16,USA,OH,East Liverpool,,,,,,,Bernie,Allen,Bernard Keith,175,72,L,R,4/10/1962,9/19/1973,alleb105,allenbe01,,4/16/1939
allenbo01,1867,7,10,USA,OH,Marion,1943,5,14,USA,AR,Little Rock,Bob,Allen,Robert Gilman,175,71,R,R,1890-04-19,6/1/1900,alleb103,allenbo01,5/14/1943,1867-07-10
allenbo02,1894,10,13,USA,WI,Muscoda,1975,12,18,USA,IL,Naperville,Bob,Allen,Robert,180,70,R,R,8/20/1919,9/9/1919,alleb104,allenbo02,12/18/1975,1894-10-13
allenbo03,1914,7,2,USA,TN,Smithville,2005,10,30,USA,VA,Chesapeake,Earl,Allen,Robert Earl,165,73,R,R,9/19/1937,10/2/1937,alleb102,allenbo03,10/30/2005,7/2/1914
allenbo04,1937,10,23,USA,TX,Tatum,,,,,,,Bob,Allen,Robert Gray,175,74,L,L,4/14/1961,9/27/1967,alleb101,allenbo04,,10/23/1937
allenbr01,1986,2,12,USA,TX,Conroe,,,,,,,Brandon,Allen,Brandon Durell,230,74,L,R,8/22/2009,5/9/2012,alleb001,allenbr01,,2/12/1986
allench01,1975,2,6,USA,TX,Dallas,,,,,,,Chad,Allen,John Chad,195,73,R,R,4/6/1999,6/2/2005,allec001,allench01,,2/6/1975
allenco01,1988,11,20,USA,FL,Orlando,,,,,,,Cody,Allen,Cody Edward,210,73,R,R,7/20/2012,6/14/2019,allec002,allenco01,,11/20/1988
allendi01,1942,3,8,USA,PA,Wampum,2020,12,7,USA,PA,Wampum,Dick,Allen,Richard Anthony,187,71,R,R,9/3/1963,6/19/1977,alled101,allendi01,12/7/2020,3/8/1942
allendu01,1972,8,9,USA,OK,Oklahoma City,,,,,,,Dusty,Allen,Dustin R.,215,76,R,R,7/1/2000,10/1/2000,alled001,allendu01,,8/9/1972
allenet01,1904,1,1,USA,OH,Cincinnati,1993,9,15,USA,CA,Crescent City,Ethan,Allen,Ethan Nathan,180,73,R,R,6/13/1926,6/18/1938,allee101,allenet01,9/15/1993,1/1/1904
allenfr01,1888,8,26,USA,AL,Newbern,1933,7,30,USA,AL,Gainsville,Frank,Allen,Frank Leon,175,69,R,L,4/24/1912,9/19/1917,allef101,allenfr01,7/30/1933,1888-08-26
allenga01,1955,2,4,USA,CA,Culver City,,,,,,,Gary,Allenson,Gary Martin,185,71,R,R,4/8/1979,8/23/1985,alleg001,allenga01,,2/4/1955
allengr01,1993,3,15,USA,CA,San Diego,,,,,,,Greg,Allen,Gregory Lomack,185,72,B,R,9/1/2017,9/24/2022,alleg002,allengr01,,3/15/1993
allenha01,1846,4,20,USA,ME,Augusta,1881,2,6,USA,MA,Natick,Ham,Allen,Frank Erwin,,64,,,1872-04-27,1872-08-09,alleh102,allenha01,1881-02-06,1846-04-20
allenha02,1940,7,23,USA,PA,Wampum,,,,,,,Hank,Allen,Harold Andrew,190,72,R,R,9/9/1966,9/28/1973,alleh104,allenha02,,7/23/1940
allenhe01,1863,2,25,USA,CT,Westport,1916,9,21,USA,CT,Saugatuck,Hezekiah,Allen,Hezekiah,160,71,,,1884-05-16,1884-05-16,alleh103,allenhe01,9/21/1916,1863-02-25
allenho01,1899,6,11,USA,FL,DeLand,1981,7,5,USA,NC,Canton,Horace,Allen,Horace Tanner,187,72,L,R,6/15/1919,9/27/1919,alleh101,allenho01,7/5/1981,1899-06-11
allenja01,1855,10,2,USA,IL,Woodstock,1915,4,21,USA,NJ,Trenton,Jack,Allen,Cyrus Alban,160,,R,R,1879-05-01,1879-07-17,allej103,allenja01,4/21/1915,1855-10-02
allenja02,1958,5,29,USA,WA,Yakima,,,,,,,Jamie,Allen,James Bradley,205,72,R,R,5/1/1983,9/4/1983,allej101,allenja02,,5/29/1958
allenje01,1972,1,11,USA,IN,Anderson,,,,,,,Jermaine,Allensworth,Jermaine LaMont,178,72,R,R,7/23/1996,5/29/1999,allej001,allenje01,,1/11/1972
allenjo01,1890,10,27,USA,WV,Berkeley Springs,1967,9,24,USA,MD,Hagerstown,John,Allen,John Marshall,170,73,R,R,6/2/1914,6/2/1914,allej104,allenjo01,9/24/1967,1890-10-27
allenjo02,1904,9,30,USA,NC,Lenoir,1959,3,29,USA,FL,St. Petersburg,Johnny,Allen,John Thomas,180,72,R,R,4/19/1932,9/26/1944,allej102,allenjo02,3/29/1959,9/30/1904
allenki01,1953,4,5,USA,CA,Fontana,,,,,,,Kim,Allen,Kim Bryant,175,71,R,R,9/2/1980,9/29/1981,allek101,allenki01,,4/5/1953
allenll01,1950,5,8,USA,CA,Merced,,,,,,,Lloyd,Allen,Lloyd Cecil,185,73,R,R,9/1/1969,7/27/1975,allel101,allenll01,,5/8/1950
allenlo01,1997,5,23,USA,FL,West Palm Beach,,,,,,,Logan,Allen,Logan Shane,200,75,R,L,6/18/2019,5/15/2022,allel002,allenlo01,,5/23/1997
allenlu01,1978,8,4,USA,GA,Covington,2022,4,26,USA,GA,Covington,Luke,Allen,Lucas Gale,208,74,L,R,9/10/2002,7/17/2003,allel001,allenlu01,4/26/2022,8/4/1978
allenmy01,1854,3,22,USA,NY,Kingston,1924,3,8,USA,NY,Kingston,Myron,Allen,Myron Smith,150,68,R,R,1883-07-19,1888-07-01,allem101,allenmy01,3/8/1924,1854-03-22
allenne01,1958,1,24,USA,KS,Kansas City,,,,,,,Neil,Allen,Neil Patrick,185,75,R,R,4/15/1979,9/19/1989,allen001,allenne01,,1/24/1958
allenni01,1888,9,14,USA,KS,Norton,1939,10,16,USA,IL,Hines,Nick,Allen,Artemus Ward,180,72,R,R,5/1/1914,10/2/1920,allen101,allenni01,10/16/1939,1888-09-14
allenni02,1998,10,8,USA,CA,San Diego,,,,,,,Nick,Allen,Nicholas Ryan,166,68,R,R,4/19/2022,10/5/2022,allen002,allenni02,,10/8/1998
allenpe01,1868,5,1,USA,OH,Columbiana,1946,4,15,USA,PA,Philadelphia,Pete,Allen,Jesse Hall,185,68,R,R,1893-08-04,1893-08-04,allep101,allenpe01,4/15/1946,1868-05-01
allenro01,1943,12,23,USA,PA,Wampum,,,,,,,Ron,Allen,Ronald Frederick,205,75,B,R,8/11/1972,8/21/1972,aller101,allenro01,,12/23/1943
allenro02,1959,10,5,USA,CA,Los Angeles,,,,,,,Rod,Allen,Roderick Bernet,185,73,R,R,4/7/1983,10/2/1988,aller001,allenro02,,10/5/1959
allensl01,1886,8,23,USA,MO,West Plains,1959,10,16,USA,TX,Lubbock,Sled,Allen,Fletcher Manson,180,73,R,R,5/4/1910,8/5/1910,alles101,allensl01,10/16/1959,1886-08-23
alleyge01,1940,7,10,USA,VA,Richmond,,,,,,,Gene,Alley,Leonard Eugene,160,70,R,R,9/4/1963,9/27/1973,alleg101,alleyge01,,7/10/1940
allgeni01,1996,2,3,USA,MO,St. Louis,,,,,,,Nick,Allgeyer,Nicholas Joseph,225,75,L,L,7/2/2021,7/2/2021,allgn001,allgeni01,,2/3/1996
alliebo01,1952,5,1,USA,MA,New Bedford,,,,,,,Bob,Allietta,Robert George,190,72,R,R,5/6/1975,9/28/1975,allib101,alliebo01,,5/1/1952
alliega01,1931,10,28,USA,NC,Statesville,2016,10,4,USA,TX,San Antonio,Gair,Allie,Gair Roosevelt,190,73,R,R,4/13/1954,9/26/1954,allig101,alliega01,10/4/2016,10/28/1931
allisan01,1848,,,USA,NY,New York,1897,3,21,USA,NY,Brooklyn,Andy,Allison,Andrew Kent,150,70,,,1872-05-07,1872-10-21,allia102,allisan01,1897-03-21,
allisar01,1849,1,29,USA,PA,Philadelphia,1916,2,25,USA,DC,Washington,Art,Allison,Arthur Algernon,150,68,,,1871-05-04,1876-10-05,allia101,allisar01,2/25/1916,1849-01-29
allisbi01,1850,7,16,USA,NY,New York,1887,1,25,USA,NY,Brooklyn,Bill,Allison,William,,,,,1872-05-21,1872-07-04,allib102,allisbi01,1887-01-25,1850-07-16
allisbo01,1934,7,11,USA,MO,Raytown,1995,4,9,USA,AZ,Rio Verde,Bob,Allison,William Robert,205,75,R,R,9/16/1958,9/29/1970,allib103,allisbo01,4/9/1995,7/11/1934
allisda01,1966,8,14,USA,VA,Front Royal,,,,,,,Dana,Allison,Dana Eric,215,75,R,L,4/12/1991,5/23/1991,allid001,allisda01,,8/14/1966
allisdo01,1846,7,12,USA,PA,Philadelphia,1916,12,19,USA,DC,Washington,Doug,Allison,Douglas L.,160,70,R,R,1871-05-05,1883-07-13,allid101,allisdo01,12/19/1916,1846-07-12
allisma01,1887,1,23,USA,KY,Owensboro,1964,3,13,USA,MO,Mount Vernon,Mack,Allison,Mack Pendleton,185,73,R,R,9/13/1911,8/20/1913,allim102,allisma01,3/13/1964,1887-01-23
allismi01,1890,10,16,USA,MI,Elk Rapids,1957,6,18,USA,WI,Kenosha,Milo,Allison,Milo Henry,163,72,L,R,9/26/1913,6/29/1917,allim101,allismi01,6/18/1957,1890-10-16
allrebe01,1965,6,4,USA,AZ,Mesa,,,,,,,Beau,Allred,Dale LeBeau,190,72,L,L,9/7/1989,6/25/1991,allrb001,allrebe01,,6/4/1965
almanar01,1972,10,26,USA,TX,El Paso,,,,,,,Armando,Almanza,Armando,205,75,L,L,7/29/1999,7/20/2005,almaa001,almanar01,,10/26/1972
almonbi01,1952,11,21,USA,RI,Providence,,,,,,,Bill,Almon,William Francis,180,75,R,R,9/2/1974,6/14/1988,almob001,almonbi01,,11/21/1952
almonye01,1994,6,4,USA,FL,Miami,,,,,,,Yency,Almonte,Yency,223,77,R,R,6/21/2018,10/5/2022,almoy001,almonye01,,6/4/1994
almoral01,1994,4,16,USA,FL,Hialeah,,,,,,,Albert,Almora,Reinaldo Albert,190,74,R,R,6/7/2016,9/6/2022,almoa002,almoral01,,4/16/1994
alonspe01,1994,12,7,USA,FL,Tampa,,,,,,,Pete,Alonso,Peter Morgan,253,74,R,R,3/28/2019,10/4/2022,alonp001,alonspe01,,12/7/1994
aloumo01,1966,7,3,USA,GA,Atlanta,,,,,,,Moises,Alou,Moises Rojas,185,75,R,R,7/26/1990,6/10/2008,aloum001,aloumo01,,7/3/1966
alperwh01,1879,11,10,USA,PA,Etna,1942,12,25,USA,PA,Pittsburgh,Whitey,Alpermann,Charles Augustus,180,70,R,R,4/13/1906,10/2/1909,alpew101,alperwh01,12/25/1942,1879-11-10
alstode01,1952,9,22,USA,NY,Valhalla,,,,,,,Dell,Alston,Wendell,180,72,L,R,5/17/1977,10/4/1980,alstd101,alstode01,,9/22/1952
alstoga01,1971,12,8,USA,NY,Mount Vernon,,,,,,,Garvin,Alston,Garvin James,185,74,R,R,6/6/1996,6/18/1996,alstg001,alstoga01,,12/8/1971
alstoto01,1926,1,31,USA,NC,Greensboro,1993,12,30,USA,NC,Winston-Salem,Tom,Alston,Thomas Edison,210,77,L,R,4/13/1954,9/29/1957,alstt101,alstoto01,12/30/1993,1/31/1926
alstowa01,1911,12,1,USA,OH,Venice,1984,10,1,USA,OH,Oxford,Walter,Alston,Walter Emmons,195,74,R,R,9/27/1936,9/27/1936,alstw101,alstowa01,10/1/1984,12/1/1911
altavda01,1992,9,8,USA,PA,McKeesport,,,,,,,Dan,Altavilla,Daniel,226,71,R,R,8/27/2016,4/16/2021,altad001,altavda01,,9/8/1992
altener01,1894,12,1,USA,OH,Avon,1981,9,9,USA,CA,Napa,Ernie,Alten,Ernest Matthias,175,72,R,L,4/17/1920,6/30/1920,altee101,altener01,9/9/1981,1894-12-01
altenje01,1893,1,2,USA,MI,Ashley,1973,3,12,USA,MI,Lansing,Jesse,Altenburg,Jesse Howard,158,69,L,R,9/19/1916,5/17/1917,altej101,altenje01,3/12/1973,1893-01-02
altizda01,1876,11,6,USA,IL,Pearl,1964,5,14,USA,IL,Pleasant Hill,Dave,Altizer,David Tilden,160,70,L,R,5/29/1906,7/10/1911,altid101,altizda01,5/14/1964,1876-11-06
altmage01,1933,3,20,USA,NC,Goldsboro,,,,,,,George,Altman,George Lee,200,76,L,R,4/11/1959,10/1/1967,altmg101,altmage01,,3/20/1933
altobjo01,1932,5,26,USA,MI,Detroit,2021,3,3,USA,NY,Rochester,Joe,Altobelli,Joseph Salvatore,185,72,L,L,4/14/1955,10/1/1961,altoj101,altobjo01,3/3/2021,5/26/1932
altroni01,1876,9,15,USA,OH,Cincinnati,1965,1,20,USA,DC,Washington,Nick,Altrock,Nicholas,197,70,B,L,1898-07-14,10/1/1933,altrn101,altroni01,1/20/1965,1876-09-15
alusige01,1935,2,11,USA,PA,Ashley,2018,4,20,USA,NJ,Woodbridge,George,Alusik,George Joseph,175,75,R,R,9/11/1958,10/2/1964,alusg101,alusige01,4/20/2018,2/11/1935
alvarab01,1982,10,17,USA,CA,Los Angeles,,,,,,,Abe,Alvarez,Abraham,190,74,L,L,7/22/2004,5/21/2006,alvaa001,alvarab01,,10/17/1982
alvared01,1990,1,30,USA,FL,Miami,,,,,,,Eddy,Alvarez,Eduardo Cortes,185,69,L,R,8/5/2020,6/29/2022,alvae001,alvared01,,1/30/1990
alvarjo01,1956,4,12,USA,FL,Tampa,,,,,,,Jose,Alvarez,Jose Lino,170,70,R,R,10/1/1981,6/24/1989,alvaj001,alvarjo01,,4/12/1956
alvarju01,1973,8,9,USA,FL,Coral Gables,,,,,,,Juan,Alvarez,Juan Manuel,180,73,L,L,9/1/1999,6/3/2003,alvaj002,alvarju01,,8/9/1973
alvarrj01,1991,6,8,USA,FL,West Palm Beach,,,,,,,R. J.,Alvarez,Roy Emilio,238,73,R,R,9/3/2014,8/16/2022,alvar001,alvarrj01,,6/8/1991
alvisma01,1938,2,2,USA,TX,Jasper,,,,,,,Max,Alvis,Roy Maxwell,185,71,R,R,9/11/1962,9/27/1970,alvim101,alvisma01,,2/2/1938
alvorbi01,1863,8,10,USA,MO,St. Louis,1927,4,7,USA,FL,St. Petersburg,Billy,Alvord,William Crawford,187,70,R,R,1885-04-30,1893-07-08,alvob101,alvorbi01,4/7/1927,1863-08-10
alyeabr01,1940,12,8,USA,NJ,Passaic,,,,,,,Brant,Alyea,Garrabrant Ryerson,215,75,R,R,9/11/1965,10/3/1972,alyeb101,alyeabr01,,12/8/1940
amalfjo01,1934,1,23,USA,CA,San Pedro,,,,,,,Joey,Amalfitano,John Joseph,175,71,R,R,5/2/1954,6/27/1967,amalj101,amalfjo01,,1/23/1934
amarari01,1962,4,1,USA,CA,Visalia,,,,,,,Rich,Amaral,Richard Louis,175,72,R,R,5/27/1991,6/14/2000,amarr001,amarari01,,4/1/1962
amaroru02,1965,2,12,USA,PA,Philadelphia,,,,,,,Ruben,Amaro,Ruben,170,70,B,R,6/8/1991,9/27/1998,amarr002,amaroru02,,2/12/1965
amblewa01,1915,11,8,USA,PA,Abington,1998,1,3,USA,FL,Ponte Vedra Beach,Wayne,Ambler,Wayne Harper,165,68,R,R,6/4/1937,9/4/1939,amblw101,amblewa01,1/3/1998,11/8/1915
ambrech01,1979,12,19,USA,TX,Beaumont,,,,,,,Chip,Ambres,Raymond Payne,190,73,R,R,7/20/2005,9/28/2008,ambrc001,ambrech01,,12/19/1979
ambrihe01,1984,5,24,USA,CA,Orange,,,,,,,Hector,Ambriz,Hector,235,74,L,R,4/30/2010,5/7/2014,ambrh001,ambrihe01,,5/24/1984
amburtr01,1994,10,24,USA,FL,Lake Worth,,,,,,,Trey,Amburgey,Tommy Wayne,210,74,R,R,7/16/2021,7/18/2021,ambut001,amburtr01,,10/24/1994
amelued01,1959,4,13,USA,CA,Fullerton,,,,,,,Ed,Amelung,Edward Allen,180,71,L,L,7/28/1984,7/7/1986,amele001,amelued01,,4/13/1959
amesre01,1882,8,2,USA,OH,Warren,1936,10,8,USA,OH,Warren,Red,Ames,Leon Kessling,185,70,B,R,9/14/1903,9/25/1919,amesr101,amesre01,10/8/1936,1882-08-02
amesst01,1988,3,15,USA,WA,Vancouver,,,,,,,Steve,Ames,Steven Charles,205,73,R,R,7/30/2013,8/11/2013,amess001,amesst01,,3/15/1988
amoledo01,1874,1,1,USA,PA,Coatesville,1912,3,9,USA,DE,Wilmington,Doc,Amole,Morris F.,165,69,R,L,1897-08-19,1898-05-17,amold101,amoledo01,3/9/1912,1874-01-01
anckewa01,1893,4,10,USA,NY,New York,1954,2,13,USA,NJ,Englewood,Walter,Ancker,Walter,190,73,R,R,9/3/1915,9/14/1915,anckw101,anckewa01,2/13/1954,1893-04-10
anderal01,1914,1,28,USA,GA,Gainesville,1985,6,23,USA,GA,Albany,Alf,Anderson,Alfred Walton,165,71,R,R,4/20/1941,4/21/1946,andea102,anderal01,6/23/1985,1/28/1914
anderal02,1964,1,7,USA,OH,Lancaster,,,,,,,Allan,Anderson,Allan Lee,178,71,L,L,6/11/1986,10/6/1991,andea001,anderal02,,1/7/1964
anderan01,1922,11,13,USA,WA,Bremerton,1982,7,18,USA,WA,Seattle,Andy,Anderson,Andy Holm,172,71,R,R,5/10/1948,10/2/1949,andea101,anderan01,7/18/1982,11/13/1922
anderbi01,1895,11,28,USA,MA,Boston,1983,3,13,USA,MA,Medford,Bill,Anderson,William Edward,165,73,R,L,9/10/1925,9/17/1925,andeb103,anderbi01,3/13/1983,1895-11-28
anderbo01,1935,9,29,USA,IN,East Chicago,2015,3,12,USA,OK,Tulsa,Bob,Anderson,Robert Carl,210,76,R,R,7/31/1957,9/25/1963,andeb102,anderbo01,3/12/2015,9/29/1935
anderbr01,1964,1,18,USA,MD,Silver Spring,,,,,,,Brady,Anderson,Brady Kevin,170,73,L,L,4/4/1988,5/20/2002,andeb001,anderbr01,,1/18/1964
anderbr02,1972,4,26,USA,VA,Portsmouth,,,,,,,Brian,Anderson,Brian James,190,73,B,L,9/10/1993,5/8/2005,andeb002,anderbr02,,4/26/1972
anderbr03,1982,3,11,USA,AZ,Tucson,,,,,,,Brian,Anderson,Brian Nikola,220,74,R,R,8/16/2005,10/4/2009,andeb003,anderbr03,,3/11/1982
anderbr04,1988,2,1,USA,TX,Midland,,,,,,,Brett,Anderson,Brett Franklin,230,76,L,L,4/10/2009,10/3/2021,andeb004,anderbr04,,2/1/1988
anderbr05,1986,12,16,USA,CA,Thousand Oaks,,,,,,,Bryan,Anderson,Bryan Douglas,200,73,L,R,4/15/2010,10/4/2015,andeb005,anderbr05,,12/16/1986
anderbr06,1993,5,19,USA,OK,Edmond,,,,,,,Brian,Anderson,Brian Wade,208,75,R,R,9/1/2017,10/4/2022,andeb006,anderbr06,,5/19/1993
anderbu01,1956,5,27,USA,NY,Westbury,,,,,,,Bud,Anderson,Karl Adam,210,75,R,R,6/11/1982,10/2/1983,andeb101,anderbu01,,5/27/1956
anderch01,1987,11,30,USA,TX,Wichita Falls,,,,,,,Chase,Anderson,Robert Chase,210,73,R,R,5/11/2014,10/5/2022,andec001,anderch01,,11/30/1987
anderco01,1990,9,14,USA,CA,Quincy,,,,,,,Cody,Anderson,Cody Andrew,240,76,R,R,6/21/2015,5/10/2019,andec002,anderco01,,9/14/1990
andercr01,1938,7,1,USA,DC,Washington,,,,,,,Craig,Anderson,Norman Craig,205,74,R,R,6/23/1961,5/31/1964,andec101,andercr01,,7/1/1938
anderda01,1868,10,10,USA,PA,Chester,1897,3,22,USA,PA,Chester,Dave,Anderson,David S.,,,,L,1889-08-24,1890-09-29,anded102,anderda01,1897-03-22,1868-10-10
anderda02,1960,8,1,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185,74,R,R,5/8/1983,10/3/1992,anded001,anderda02,,8/1/1960
anderdr01,1981,6,9,USA,NE,Kearney,,,,,,,Drew,Anderson,Drew Thomas,195,74,L,R,9/11/2006,10/1/2006,anded002,anderdr01,,6/9/1981
anderdr02,1994,3,22,USA,NV,Reno,,,,,,,Drew,Anderson,Andrew James,205,75,R,R,8/1/2017,10/3/2021,anded003,anderdr02,,3/22/1994
anderdw01,1947,11,23,USA,CA,Oakland,,,,,,,Dwain,Anderson,Dwain Cleaven,165,71,R,R,9/3/1971,5/28/1974,anded101,anderdw01,,11/23/1947
anderfe01,1918,1,9,USA,KS,Maple City,1978,3,12,USA,MO,Joplin,Ferrell,Anderson,Ferrell Jack,200,73,R,R,4/16/1946,9/1/1953,andef102,anderfe01,3/12/1978,1/9/1918
anderfr01,1885,12,11,USA,NC,Calahan,1957,11,8,USA,NC,Winston-Salem,Fred,Anderson,John Frederick,180,74,R,R,9/25/1909,7/9/1918,andef101,anderfr01,11/8/1957,1885-12-11
anderga01,1972,6,30,USA,CA,Los Angeles,,,,,,,Garret,Anderson,Garret Joseph,190,75,L,L,7/27/1994,8/6/2010,andeg001,anderga01,,6/30/1972
anderge01,1889,9,26,USA,OH,Cleveland,1962,5,28,USA,OH,Cleveland,George,Anderson,George Jendrus,160,68,L,R,5/26/1914,9/2/1918,andeg102,anderge01,5/28/1962,1889-09-26
andergo01,1880,1,13,USA,OH,Cleveland,1923,3,15,USA,IN,South Bend,Goat,Anderson,Edward John,,,L,R,4/11/1907,10/6/1907,andeg101,andergo01,3/15/1923,1880-01-13
anderha01,1904,2,10,USA,MO,St. Louis,1974,5,1,USA,MO,St. Louis,Hal,Anderson,Harold,160,71,R,R,4/12/1932,4/24/1932,andeh102,anderha01,5/1/1974,2/10/1904
anderha02,1931,9,10,USA,MD,North East,1998,6,11,USA,DE,Greenville,Harry,Anderson,Harry Walter,205,75,L,R,4/18/1957,5/5/1961,andeh101,anderha02,6/11/1998,9/10/1931
anderia01,1998,5,2,USA,NY,Rexford,,,,,,,Ian,Anderson,Ian Theodore,170,75,R,R,8/26/2020,8/13/2022,andei001,anderia01,,5/2/1998
anderja01,1979,6,9,USA,IL,Danville,,,,,,,Jason,Anderson,Jason Roger,188,72,L,R,3/31/2003,7/15/2005,andej003,anderja01,,6/9/1979
anderji01,1957,2,23,USA,CA,Los Angeles,,,,,,,Jim,Anderson,James Lea,170,72,R,R,7/2/1978,9/26/1984,andej001,anderji01,,2/23/1957
anderji02,1976,1,22,USA,VA,Portsmouth,,,,,,,Jimmy,Anderson,James Drew,195,73,L,L,7/4/1999,7/21/2004,andej002,anderji02,,1/22/1976
anderjo02,1929,11,23,USA,MN,St. Paul,1998,12,20,USA,TX,Houston,John,Anderson,John Charles,190,73,R,R,8/17/1958,6/23/1962,andej102,anderjo02,12/20/1998,11/23/1929
anderjo03,1982,8,10,USA,KY,Somerset,,,,,,,Josh,Anderson,Joshua Aaron,195,74,L,R,9/2/2007,10/2/2009,andej004,anderjo03,,8/10/1982
anderju01,1992,9,28,USA,TX,Houston,,,,,,,Justin,Anderson,Justin Charles,230,75,L,R,4/23/2018,9/29/2019,andej005,anderju01,,9/28/1992
anderke01,1963,8,12,USA,SC,Florence,,,,,,,Kent,Anderson,Kent McKay,180,73,R,R,4/15/1989,9/6/1990,andek001,anderke01,,8/12/1963
anderla01,1952,12,3,USA,CA,Maywood,,,,,,,Larry,Anderson,Lawrence Dennis,190,75,R,R,9/25/1974,6/26/1977,andel101,anderla01,,12/3/1952
anderla02,1953,5,6,USA,OR,Portland,,,,,,,Larry,Andersen,Larry Eugene,200,75,R,R,9/5/1975,7/31/1994,andel001,anderla02,,5/6/1953
