playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,meFirst,meLast,meGiven,weight,height,bats,throws,debut,filGame,retroID,bbrefID,deathDate,birthDate
arredjo01,1984,3,12,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Jose,Arredondo,Jose Juan,190,72,R,R,5/14/2008,10/3/2012,arrej001,arredjo01,,3/12/1984
arrojro01,1965,7,18,Cuba,Villa Clara,Santa Clara,,,,,,,Rolando,Arrojo,Luis Rolando,215,76,R,R,4/1/1998,9/22/2002,arror001,arrojro01,,7/18/1965
arroylu01,1927,2,18,P.R.,,Penuelas,2016,1,13,P.R.,,Ponce,Luis,Arroyo,Luis Enrique,178,68,L,L,4/20/1955,5/28/1963,arrol101,arroylu01,1/13/2016,2/18/1927
arrueer01,1990,3,25,Cuba,Cienfuegos,Cienfuegos,,,,,,,Erisbel,Arruebarre,Barbaro Erisbel,230,73,R,R,5/23/2014,9/28/2014,arrue001,arrueba01,,3/25/1990
arteahu01,1994,1,23,Venezuela,Distrito Federal,Caracas,,,,,,,Humberto,Arteaga,Humberto Jose,160,73,R,R,6/20/2019,7/2/2021,arteh001,arteahu01,,1/23/1994
ascanjo01,1985,5,2,Venezuela,Aragua,Maracay,,,,,,,Jose,Ascanio,Jose Eleazar,195,71,R,R,7/13/2007,6/5/2011,ascaj001,ascanjo01,,5/2/1985
asencmi01,1980,9,29,D.R.,Santo Domingo,Villa Mella,,,,,,,Miguel,Asencio,Miguel,190,74,R,R,4/6/2002,4/29/2006,asenm001,asencmi01,,9/29/1980
assadja01,1997,7,30,Mexico,Baja California,Tijua,,,,,,,Javier,Assad,Javier Eduardo,200,73,R,R,8/23/2022,10/4/2022,assaj001,assadja01,,7/30/1997
astacez01,1979,11,4,D.R.,Hato Mayor,Hato Mayor del Rey,,,,,,,Ezequiel,Astacio,Ezequiel F.,200,75,R,R,5/3/2005,5/10/2006,astae001,astacez01,,11/4/1979
astacpe01,1968,11,28,D.R.,Hato Mayor,Hato Mayor del Rey,,,,,,,Pedro,Astacio,Pedro Julio,174,74,R,R,7/3/1992,9/27/2006,astap001,astacpe01,,11/28/1968
astudwi01,1991,10,14,Venezuela,Anzoategui,Barcelo,,,,,,,Willians,Astudillo,Willians Jose,225,69,R,R,6/30/2018,7/27/2022,astuw001,astudwi01,,10/14/1991
asuajca01,1991,11,2,Venezuela,Lara,Barquisimeto,,,,,,,Carlos,Asuaje,Carlos Alberto,160,68,L,R,9/21/2016,8/26/2018,asuac001,asuajca01,,11/2/1991
atilalu01,1985,5,10,P.R.,,Santurce,,,,,,,Luis,Atilano,Luis A.,220,74,R,R,4/23/2010,7/20/2010,atill001,atilalu01,,5/10/1985
atkinbi01,1954,10,4,CAN,ON,Chatham,,,,,,,Bill,Atkinson,William Cecil Glenn,165,67,L,R,9/18/1976,9/26/1979,atkib101,atkinbi01,,10/4/1954
aucoide01,1970,3,27,CAN,QC,Lachine,2020,12,26,CAN,QC,Montreal,Derek,Aucoin,Derek Alfred,235,79,R,R,5/21/1996,5/25/1996,aucod001,aucoide01,12/26/2020,3/27/1970
aumonph01,1989,1,7,CAN,QC,Gatineau,,,,,,,Phillippe,Aumont,Phillippe,265,79,L,R,8/23/2012,6/19/2015,aumop001,aumonph01,,1/7/1989
austiji01,1879,12,8,United Kingdom,Swansea,Swansea,1965,3,6,USA,CA,Lagu Beach,Jimmy,Austin,James Philip,155,67,B,R,4/19/1909,10/6/1929,austj101,austiji01,3/6/1965,1879-12-08
aveliab01,1995,2,14,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Abiatal,Avelino,Abiatal,210,72,R,R,9/8/2018,8/26/2019,avela001,aveliab01,,2/14/1995
avilabo01,1924,4,2,Mexico,Veracruz,Veracruz,2004,10,26,Mexico,Veracruz,Veracruz,Bobby,Avila,Roberto Francisco,175,70,R,R,4/30/1949,9/29/1959,avilb101,avilabo01,10/26/2004,4/2/1924
avilalu01,1989,7,19,Venezuela,Distrito Federal,Caracas,,,,,,,Luis,Avilan,Luis Armando,235,74,L,L,7/14/2012,4/15/2021,avill001,avilalu01,,7/19/1989
avilape01,1997,1,14,Venezuela,Distrito Federal,Caracas,,,,,,,Pedro,Avila,Pedro Manuel,210,71,R,R,4/11/2019,4/24/2022,avilp001,avilape01,,1/14/1997
avilera01,1952,1,22,P.R.,,Mati,2020,1,27,P.R.,,Mati,Ramon,Aviles,Ramon Antonio,155,69,R,R,7/10/1977,10/4/1981,avilr101,avilera01,1/27/2020,1/22/1952
axforjo01,1983,4,1,CAN,ON,Simcoe,,,,,,,John,Axford,John Berton,234,77,R,R,9/15/2009,8/2/2021,axfoj001,axforjo01,,4/1/1983
ayalabe01,1951,2,7,P.R.,,Yauco,,,,,,,Benny,Ayala,Benigno,185,73,R,R,8/27/1974,10/2/1985,ayalb001,ayalabe01,,2/7/1951
ayalalu01,1978,1,12,Mexico,Siloa,Los Mochis,,,,,,,Luis,Ayala,Luis Igcio,205,74,R,R,3/31/2003,9/29/2013,ayall001,ayalalu01,,1/12/1978
aybarer01,1984,1,14,D.R.,Peravia,Bani,,,,,,,Erick,Aybar,Erick Johan,195,70,B,R,5/16/2006,10/1/2017,aybae001,aybarer01,,1/14/1984
aybarma01,1972,5,4,D.R.,Peravia,Bani,,,,,,,Manny,Aybar,Manuel Antonio,165,73,R,R,8/4/1997,6/10/2005,aybam001,aybarma01,,5/4/1972
aybarwi01,1983,3,9,D.R.,Peravia,Bani,,,,,,,Willy,Aybar,Willy Del Jesus,205,71,B,R,8/31/2005,10/3/2010,aybaw001,aybarwi01,,3/9/1983
azcuejo01,1939,8,18,Cuba,Cienfuegos,Cienfuegos,,,,,,,Joe,Azcue,Jose Joaquin,190,72,R,R,8/3/1960,9/29/1972,azcuj101,azcuejo01,,8/18/1939
azocajo01,1996,5,11,Venezuela,Sucre,Guiria,,,,,,,Jose,Azocar,Jose Enrique,181,71,R,R,4/7/2022,10/5/2022,azocj001,azocajo01,,5/11/1996
azocaos01,1965,2,21,Venezuela,Sucre,Soro,2010,6,14,Venezuela,Carabobo,Valencia,Oscar,Azocar,Oscar Gregorio,170,73,L,L,7/17/1990,10/4/1992,azoco001,azocaos01,6/14/2010,2/21/1965
baeji01,1999,7,26,South Korea,Daegu,Daegu,,,,,,,Ji Hwan,Bae,Ji Hwan,185,73,L,R,9/23/2022,10/5/2022,bae-j001,baeji01,,7/26/1999
baekch01,1980,5,29,South Korea,Busan,Busan,,,,,,,Cha-Seung,Baek,Cha-Seung,190,76,R,R,8/8/2004,9/28/2008,baekc001,baekch01,,5/29/1980
baergca01,1968,11,4,P.R.,,Santurce,,,,,,,Carlos,Baerga,Carlos Obed,165,71,B,R,4/14/1990,9/30/2005,baerc001,baergca01,,11/4/1968
baezbe01,1977,5,6,D.R.,Monsenor Nouel,Boo,,,,,,,Benito,Baez,Benito,160,72,L,L,8/25/2001,10/5/2001,baezb001,baezbe01,,5/6/1977
baezda01,1977,9,10,Cuba,Pir del Rio,Pir del Rio,,,,,,,Danys,Baez,Danys G.,225,75,R,R,5/13/2001,7/16/2011,baezd001,baezda01,,9/10/1977
baezja01,1992,12,1,P.R.,,Bayamon,,,,,,,Javier,Baez,Ednel Javier,190,72,R,R,8/5/2014,10/5/2022,baezj001,baezja01,,12/1/1992
baezjo01,1953,12,31,D.R.,San Cristobal,San Cristobal,,,,,,,Jose,Baez,Jose Antonio,160,68,R,R,4/6/1977,6/6/1978,baezj101,baezjo01,,12/31/1953
baezmi01,1996,1,21,Cuba,La Haba,La Haba,,,,,,,Michel,Baez,Michel,220,80,R,R,7/23/2019,8/2/2022,baezm001,baezmi01,,1/21/1996
baezpe01,1988,3,11,D.R.,Peravia,Bani,,,,,,,Pedro,Baez,Pedro Alberys,232,72,R,R,5/5/2014,4/19/2022,baezp001,baezpe01,,3/11/1988
baezsa01,1993,11,25,D.R.,San Cristobal,Juan Baron,,,,,,,Sandy,Baez,Sandy,219,74,R,R,6/4/2018,5/17/2019,baezs001,baezsa01,,11/25/1993
bahred01,1919,10,16,CAN,SK,Rouleau,2007,4,6,USA,WA,Seattle,Ed,Bahr,Edson Garfield,172,73,R,R,5/1/1946,7/4/1947,bahre101,bahred01,4/6/2007,10/16/1919
bakerje03,1981,6,21,Germany,Bavaria,Bad Kissingen,,,,,,,Jeff,Baker,Jeffrey Glen,220,74,R,R,4/4/2005,7/7/2015,bakej001,bakerje03,,6/21/1981
balazjo01,1950,11,24,CAN,ON,Toronto,,,,,,,John,Balaz,John Lawrence,180,75,R,R,9/10/1974,9/28/1975,balaj101,balazjo01,,11/24/1950
baldoal01,1993,2,1,Pama,Colon,Colon,,,,,,,Alberto,Baldodo,Alberto Louis,276,76,L,L,9/2/2021,10/1/2021,balda001,baldoal01,,2/1/1993
balenwl01,1984,7,2,Curacao,,Willemstad,,,,,,,Wladimir,Balentien,Wladimir Ramon,220,74,R,R,9/4/2007,10/2/2009,balew001,balenwl01,,7/2/1984
balfogr01,1977,12,30,Australia,New South Wales,Sydney,,,,,,,Grant,Balfour,Grant Robert,200,74,R,R,7/22/2001,4/18/2015,balfg001,balfogr01,,12/30/1977
banuema01,1991,3,13,Mexico,Durango,Gomez Palacio,,,,,,,Manny,Banuelos,Manuel,215,70,R,L,7/2/2015,10/5/2022,banum001,banuema01,,3/13/1991
barcelo01,1977,8,10,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Lorenzo,Barcelo,Lorenzo Antonio,230,76,R,R,7/22/2000,4/19/2002,barcl001,barcelo01,,8/10/1977
barfijo02,1982,12,17,Venezuela,Lara,Barquisimeto,,,,,,,Josh,Barfield,Joshua LaRoy,190,72,R,R,4/3/2006,6/25/2009,barfj003,barfijo02,,12/17/1982
barojsa01,1957,6,16,Mexico,Veracruz,Cordoba,,,,,,,Salome,Barojas,Salome,160,69,R,R,4/11/1982,9/26/1988,baros001,barojsa01,,6/16/1957
barrage01,1956,10,19,Mexico,Veracruz,Veracruz,,,,,,,German,Barranca,German,160,72,L,R,9/2/1979,7/11/1982,barrg101,barrage01,,10/19/1956
barrefr02,1996,2,27,Venezuela,Distrito Federal,Caracas,,,,,,,Franklin,Barreto,Franklin Jose,208,70,R,R,6/24/2017,9/6/2020,barrf001,barrefr02,,2/27/1996
barrelu01,1995,11,15,D.R.,Santiago,Tamboril,,,,,,,Luis,Barrera,Luis Rafael,195,72,L,L,5/19/2021,6/19/2022,barrl001,barrelu01,,11/15/1995
barrifr01,1953,6,10,Mexico,Sonora,Hermosillo,1982,4,9,Mexico,Sonora,Hermosillo,Francisco,Barrios,Francisco Javier,155,71,R,R,8/18/1974,6/3/1981,barrf101,barrifr01,4/9/1982,6/10/1953
barrija01,1996,7,18,Pama,Pama,Pama,,,,,,,Jaime,Barria,Jaime Jothan,210,73,R,R,4/11/2018,10/5/2022,barrj003,barrija01,,7/18/1996
barrima01,1974,9,21,Pama,Chiriqui,Cabecera,,,,,,,Manuel,Barrios,Manuel Antonio,170,72,R,R,9/16/1997,7/3/1998,barrm002,barrima01,,9/21/1974
barriyh01,1991,12,1,Colombia,Bolivar,Cartage,,,,,,,Yhothan,Barrios,Yhothan,205,70,B,R,9/24/2015,10/4/2015,barry001,barriyh01,,12/1/1991
bartovi01,1908,2,1,CAN,AB,Edmonton,1973,9,13,CAN,ON,Toronto,Vince,Barton,Vincent David,180,72,L,R,7/17/1931,7/24/1932,bartv101,bartovi01,9/13/1973,2/1/1908
basablu01,1996,8,26,Venezuela,Merida,El Vigia,,,,,,,Luis Alexander,Basabe,Luis Alexander,180,72,B,R,8/27/2020,9/22/2020,basal001,basablu01,,8/26/1996
bastaan01,1985,9,21,D.R.,Hato Mayor,Hato Mayor del Rey,,,,,,,Antonio,Bastardo,Antonio Francisco,202,71,R,L,6/2/2009,7/7/2017,basta001,bastaan01,,9/21/1985
batismi01,1971,2,19,D.R.,Distrito ciol,Santo Domingo,,,,,,,Miguel,Batista,Miguel Jerez,210,73,R,R,4/11/1992,9/11/2012,batim001,batismi01,,2/19/1971
batisra01,1945,11,25,D.R.,San Pedro de Macoris,San Pedro de Macoris,2008,10,25,D.R.,Distrito ciol,Santo Domingo,Rafael,Batista,Rafael,195,73,L,L,6/17/1973,4/27/1975,batir101,batisra01,10/25/2008,11/25/1945
batisto01,1973,12,9,D.R.,Puerto Plata,Puerto Plata,,,,,,,Tony,Batista,Leocadio Francisco,180,72,R,R,6/3/1996,9/30/2007,batit001,batisto01,,12/9/1973
bautaed01,1935,1,6,Cuba,,Florida,2022,7,6,USA,NJ,Mahawkin,Ed,Bauta,Eduardo,200,75,R,R,7/6/1960,5/9/1964,baute101,bautaed01,7/6/2022,1/6/1935
bautida01,1972,5,24,D.R.,Distrito ciol,Santo Domingo,,,,,,,Danny,Bautista,Daniel,170,71,R,R,9/15/1993,9/28/2004,bautd001,bautida01,,5/24/1972
bautide01,1980,8,23,D.R.,Sama,Sanchez,,,,,,,Denny,Bautista,Denny M.,190,77,R,R,5/25/2004,8/4/2010,bautd002,bautide01,,8/23/1980
bautife01,1995,6,20,D.R.,Distrito ciol,Santo Domingo,,,,,,,Felix,Bautista,Felix Alexander,190,77,R,R,4/10/2022,9/30/2022,bautf001,bautife01,,6/20/1995
bautige01,1995,5,31,D.R.,San Juan,San Juan de la Magua,,,,,,,Gerson,Bautista,Gerson,195,75,R,R,4/17/2018,8/3/2019,bautg001,bautige01,,5/31/1995
bautijo01,1964,7,26,D.R.,Peravia,Bani,,,,,,,Jose,Bautista,Jose Joaquin,177,73,R,R,4/9/1988,9/25/1997,bautj001,bautijo01,,7/26/1964
bautijo02,1980,10,19,D.R.,Distrito ciol,Santo Domingo,,,,,,,Jose,Bautista,Jose Antonio,205,72,R,R,4/4/2004,9/30/2018,bautj002,bautijo02,,10/19/1980
bautira01,1993,3,8,D.R.,Distrito ciol,Santo Domingo,,,,,,,Rafael,Bautista,Rafael Darwing,194,74,R,R,4/30/2017,5/6/2018,bautr001,bautira01,,3/8/1993
bayja01,1978,9,20,CAN,BC,Trail,,,,,,,Jason,Bay,Jason Raymond,210,74,R,R,5/23/2003,7/26/2013,bay-j001,bayja01,,9/20/1978
bazared01,1995,9,1,Venezuela,Aragua,Maracay,,,,,,,Eduard,Bazardo,Eduard Felix,165,72,R,R,4/14/2021,10/5/2022,bazae001,bazared01,,9/1/1995
bazaryo01,1984,7,11,Venezuela,Aragua,Maracay,,,,,,,Yorman,Bazardo,Yorman Michael,230,74,R,R,5/26/2005,10/3/2009,bazay001,bazaryo01,,7/11/1984
beatope01,1986,10,27,D.R.,Distrito ciol,Santo Domingo,,,,,,,Pedro,Beato,Pedro,230,78,R,R,4/1/2011,7/29/2017,beatp001,beatope01,,10/27/1986
beckehe02,1915,8,26,Germany,Berlin,Berlin,1991,11,11,USA,TX,Dallas,Heinz,Becker,Heinz Reinhard,200,74,B,R,4/21/1943,5/9/1947,beckh102,beckehe02,11/11/1991,8/26/1915
becquju01,1931,12,20,Cuba,La Haba,La Haba,2020,11,1,USA,MN,Hopkins,Julio,Becquer,Julio,178,71,L,L,9/13/1955,9/18/1963,becqj101,becquju01,11/1/2020,12/20/1931
bedarer01,1979,3,5,CAN,ON,van,,,,,,,Erik,Bedard,Erik Joseph,195,73,L,L,4/17/2002,7/12/2014,bedae001,bedarer01,,3/5/1979
belisro01,1982,12,31,Venezuela,Aragua,Maracay,,,,,,,Rold,Belisario,Rold J.,240,75,R,R,4/7/2009,6/30/2015,belir001,belisro01,,12/31/1982
bellast01,1849,10,1,Cuba,La Haba,La Haba,1932,8,8,Cuba,La Haba,La Haba,Steve,Bellan,Stephen B.,154,68,,,1871-05-09,1873-06-09,bells101,bellast01,8/8/1932,1849-10-01
bellge02,1959,10,21,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,George,Bell,George Antonio,190,73,R,R,4/9/1981,10/2/1993,bellg001,bellge02,,10/21/1959
bellira01,1961,10,24,D.R.,Valverde,Pueblo Nuevo,,,,,,,Rafael,Belliard,Rafael Leonidas,160,66,R,R,9/6/1982,4/9/1998,bellr001,bellira01,,10/24/1961
bellju01,1968,3,29,D.R.,San Pedro de Macoris,San Pedro de Macoris,2016,8,24,D.R.,Distrito ciol,Santo Domingo,Juan,Bell,Juan,172,71,B,R,9/6/1989,8/25/1995,bellj003,bellju01,8/24/2016,3/29/1968
bellobr01,1999,5,17,D.R.,Sama,Sama,,,,,,,Brayan,Bello,Brayan,170,73,R,R,7/6/2022,10/1/2022,bellb002,bellobr01,,5/17/1999
belloed01,1982,2,21,Venezuela,Bolivar,San Felix,,,,,,,Edwin,Bellorin,Edwin Daniel,240,70,R,R,8/7/2007,6/6/2009,belle002,belloed01,,2/21/1982
belloro01,1948,7,13,Germany,Baden-Wurttemberg,Heidelberg,,,,,,,Rob,Belloir,Robert Edward,155,70,R,R,8/2/1975,9/29/1978,bellr102,belloro01,,7/13/1948
beltrad01,1979,4,7,D.R.,Distrito ciol,Santo Domingo,,,,,,,Adrian,Beltre,Adrian,220,71,R,R,6/24/1998,9/30/2018,belta001,beltrad01,,4/7/1979
beltrca01,1977,4,24,P.R.,,Mati,,,,,,,Carlos,Beltran,Carlos Ivan,215,73,B,R,9/14/1998,10/1/2017,beltc001,beltrca01,,4/24/1977
beltren01,1989,11,1,D.R.,Distrito ciol,Santo Domingo,,,,,,,Engel,Beltre,Engel Manuel,180,74,L,L,6/26/2013,9/23/2013,belte002,beltren01,,11/1/1989
beltres01,1967,12,26,D.R.,San Pedro de Macoris,Quisqueya,,,,,,,Esteban,Beltre,Esteban,155,70,R,R,9/3/1991,6/5/1996,belte001,beltres01,,12/26/1967
beltrfr01,1979,11,29,D.R.,Distrito ciol,Santo Domingo,,,,,,,Francis,Beltran,Francis LeBron,255,78,R,R,6/28/2002,8/24/2008,beltf001,beltrfr01,,11/29/1979
beltrom01,1981,8,24,D.R.,Distrito ciol,Santo Domingo,,,,,,,Omar,Beltre,Omar,230,75,R,R,6/30/2010,7/5/2010,belto001,beltrom01,,8/24/1981
beltrri01,1969,11,13,Mexico,Baja California,Tijua,,,,,,,Rigo,Beltran,Rigoberto,185,71,L,L,6/2/1997,4/28/2004,beltr001,beltrri01,,11/13/1969
berma01,1971,1,20,Nicaragua,Atlantico Sur,Bluefields,,,,,,,Marvin,Berd,Marvin Larry,180,70,L,L,9/5/1995,9/27/2003,bem001,berma01,,1/20/1971
beniqju01,1950,5,13,P.R.,,San Sebastian,,,,,,,Juan,Beniquez,Juan Jose,150,71,R,R,9/4/1971,5/30/1988,benij001,beniqju01,,5/13/1950
benitar01,1972,11,3,D.R.,San Pedro de Macoris,Ramon Santa,,,,,,,Armando,Benitez,Armando German,180,76,R,R,7/28/1994,6/6/2008,benia001,benitar01,,11/3/1972
benitya01,1972,10,5,P.R.,,San Juan,,,,,,,Yamil,Benitez,Yamil Antonio,195,74,R,R,9/15/1995,9/27/1998,beniy001,benitya01,,10/5/1972
bennesh01,1972,4,10,Australia,South Australia,Adelaide,,,,,,,Shayne,Bennett,Shayne Anthony,200,77,R,R,8/22/1997,8/15/1999,benns001,bennesh01,,4/10/1972
benoijo01,1977,7,26,D.R.,Santiago,Santiago,,,,,,,Joaquin,Benoit,Joaquin Antonio,250,76,R,R,8/8/2001,9/7/2017,benoj001,benoijo01,,7/26/1977
berenju01,1954,11,30,Pama,Cocle,Aguadulce,,,,,,,Juan,Berenguer,Juan Bautista,186,71,R,R,8/17/1978,10/4/1992,berej001,berenju01,,11/30/1954
beresja01,1989,1,19,Australia,Victoria,Mount Waverley,,,,,,,James,Beresford,James Richard,170,73,L,R,9/10/2016,10/1/2016,berej003,beresja01,,1/19/1989
bergowi01,1983,2,4,Venezuela,Carabobo,guagua,,,,,,,William,Bergolla,William Jose,195,70,R,R,5/9/2005,6/25/2005,bergw001,bergowi01,,2/4/1983
berro01,1984,6,12,Curacao,,Willemstad,,,,,,,Roger,Berdi,Rogearvin Argelo,210,74,L,L,6/29/2008,9/28/2014,bernr001,berro01,,6/12/1984
berto01,1956,8,24,P.R.,,Caguas,,,,,,,Tony,Berzard,Antonio,150,69,B,R,7/13/1979,4/26/1991,bernt001,berto01,,8/24/1956
bernhju01,1953,8,31,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Juan,Bernhardt,Juan Ramon,160,71,R,R,7/10/1976,4/8/1979,bernj101,bernhju01,,8/31/1953
bernica01,1927,1,28,P.R.,,Jua Diaz,1989,4,6,P.R.,,Jua Diaz,Carlos,Bernier,Carlos,180,69,R,R,4/22/1953,9/22/1953,bernc102,bernica01,4/6/1989,1/28/1927
berrijo01,1994,5,27,P.R.,,Bayamon,,,,,,,Jose,Berrios,Jose Orlando,205,72,R,R,4/27/2016,10/3/2022,berrj001,berrijo01,,5/27/1994
berroan01,1978,1,27,D.R.,Distrito ciol,Santo Domingo,,,,,,,Angel,Berroa,Angel Maria,195,72,R,R,9/18/2001,8/6/2009,berra001,berroan01,,1/27/1978
berroge01,1965,3,18,D.R.,Distrito ciol,Santo Domingo,,,,,,,Geronimo,Berroa,Geronimo Emiliano Letta,165,72,R,R,4/5/1989,5/30/2000,berrg001,berroge01,,3/18/1965
bertore01,1935,1,8,Italy,Friuli-Venezia Giulia,San Vito al Tagliamento,2011,4,15,CAN,ON,Windsor,Reno,Bertoia,Pierino Peter,185,71,R,R,9/22/1953,4/28/1962,bertr101,bertore01,4/15/2011,1/8/1935
beruman01,1971,4,5,Mexico,Baja California,Tijua,,,,,,,Andres,Berumen,Andres,210,74,R,R,4/27/1995,6/17/1996,berua001,beruman01,,4/5/1971
betanra01,1975,4,29,Venezuela,Sucre,Cuma,,,,,,,Rafael,Betancourt,Rafael Jose,215,74,R,R,7/13/2003,8/22/2015,betar001,betanra01,,4/29/1975
betanyu01,1982,1,31,Cuba,Villa Clara,Santa Clara,,,,,,,Yuniesky,Betancourt,Yuniesky,205,70,R,R,7/28/2005,9/29/2013,betay001,betanyu01,,1/31/1982
betemwi01,1981,11,2,D.R.,Distrito ciol,Santo Domingo,,,,,,,Wilson,Betemit,Wilson,220,74,B,R,9/18/2001,9/12/2013,betew001,betemwi01,,11/2/1981
bethach01,1991,9,2,Pama,Pama,Pama,,,,,,,Christian,Bethancourt,Christian Gabriel,205,75,R,R,9/29/2013,10/4/2022,bethc001,bethach01,,9/2/1991
bezdehu99,1883,4,1,Czech Republic,,Prague,1952,9,19,USA,NJ,Atlantic City,Hugo,Bezdek,Hugo Francis,,,,,,,bezdh801,bezdehu99,9/19/1952,1883-04-01
biasaha01,1922,1,14,Italy,,Beano,1996,4,20,USA,MI,Dearborn,Hank,Biasatti,Henry Arcado,175,71,L,L,4/23/1949,10/2/1949,biash101,biasaha01,4/20/1996,1/14/1922
bierdra01,1984,3,14,D.R.,Distrito ciol,Santo Domingo,,,,,,,Randor,Bierd,Randor,190,76,R,R,4/2/2008,9/28/2008,bierr001,bierdra01,,3/14/1984
bithohi01,1916,3,18,P.R.,,Santurce,1951,12,29,Mexico,Tamaulipas,Ciudad Victoria,Hiram,Bithorn,Hiram Gabriel,200,73,R,R,4/15/1942,5/4/1947,bithh101,bithohi01,12/29/1951,3/18/1916
blacktr01,1982,11,4,Australia,Victoria,Melbourne,,,,,,,Travis,Blackley,Travis Jarred,190,75,L,L,7/1/2004,9/13/2013,blact001,blacktr01,,11/4/1982
blancan01,1984,4,11,Venezuela,Carabobo,Urama,,,,,,,Andres,Blanco,Andres Eloy,192,70,B,R,4/17/2004,9/12/2017,bla001,blancan01,,4/11/1984
blancda01,1941,12,11,Venezuela,Miranda,Curiepe,,,,,,,Damaso,Blanco,Damaso,165,70,R,R,5/26/1972,6/2/1974,bland101,blancda01,,12/11/1941
blancda02,1993,4,26,Cuba,Camaguey,Florida,,,,,,,Dairon,Blanco,Dairon,170,72,R,R,5/20/2022,5/28/2022,bland001,blancda02,,4/26/1993
blancgr01,1983,12,24,Venezuela,Distrito Federal,Caracas,,,,,,,Gregor,Blanco,Gregor Miguel,187,70,L,L,3/30/2008,9/30/2018,blang001,blancgr01,,12/24/1983
blanche01,1971,8,29,Venezuela,Distrito Federal,Caracas,,,,,,,Henry,Blanco,Henry Ramon,220,71,R,R,7/25/1997,9/23/2013,blanh001,blanche01,,8/29/1971
blancos01,1945,9,8,Venezuela,Distrito Federal,Caracas,,,,,,,Ossie,Blanco,Oswaldo Carlos,185,72,R,R,5/26/1970,6/9/1974,blano101,blancos01,,9/8/1945
blancro01,1993,8,31,D.R.,Santiago,Santiago,,,,,,,Ronel,Blanco,Ronel De Jesus,180,72,R,R,4/8/2022,4/25/2022,blanr001,blancro01,,8/31/1993
blancto01,1981,11,10,D.R.,San Juan,San Juan de la Magua,,,,,,,Tony,Blanco,Tony Hemiphere,200,74,R,R,4/4/2005,9/24/2005,blant001,blancto01,,11/10/1981
blashja01,1989,7,4,V.I.,St. Thomas,St. Thomas,,,,,,,Jabari,Blash,Jabari Jerell,235,77,R,R,4/4/2016,9/30/2018,blasj001,blashja01,,7/4/1989
blowemi01,1965,4,24,Germany,Bavaria,Wurzburg,,,,,,,Mike,Blowers,Michael Roy,190,74,R,R,9/1/1989,10/3/1999,blowm001,blowemi01,,4/24/1965
blylebe01,1951,4,6,Netherlands,Utrecht,Zeist,,,,,,,Bert,Blyleven,Rik Aalbert,200,75,R,R,6/5/1970,10/4/1992,blylb001,blylebe01,,4/6/1951
bocachi01,1976,3,4,P.R.,,Ponce,,,,,,,Hiram,Bocachica,Hiram Colon,195,71,R,R,9/13/2000,7/17/2007,bocah001,bocachi01,,3/4/1976
bochybr01,1955,4,16,France,Nouvelle-Aquitaine,Landes de Bussac,,,,,,,Bruce,Bochy,Bruce Douglas,205,75,R,R,7/19/1978,10/4/1987,bochb002,bochybr01,,4/16/1955
bogaexa01,1992,10,1,Aruba,,Oranjestad,,,,,,,Xander,Bogaerts,Xander Jan,218,74,R,R,8/20/2013,10/5/2022,bogax001,bogaexa01,,10/1/1992
,,,,,,,,,,,,,,,,,,,,,,,,,
bolanro01,1996,8,23,Cuba,Mayabeque,Santa Cruz del Norte,,,,,,,Rold,Bolanos,Rold,230,74,R,R,9/3/2019,6/3/2022,bolar001,bolanro01,,8/23/1996
boldch01,1894,10,27,Sweden,,Karlskro,1978,7,29,USA,MA,Chelsea,Charlie,Bold,Charles Dickens,185,74,R,R,8/24/1914,8/28/1914,boldc101,boldch01,7/29/1978,1894-10-27
bondto01,1856,4,2,Ireland,,Grard,1941,1,24,USA,MA,Boston,Tommy,Bond,Thomas Henry,160,67,R,R,1874-05-05,1884-08-11,bondt101,bondto01,1/24/1941,1856-04-02
bonesri01,1969,4,7,P.R.,,Salis,,,,,,,Ricky,Bones,Ricardo Ricky,200,70,R,R,8/11/1991,10/5/2001,boner001,bonesri01,,4/7/1969
bonetju01,1911,7,14,Italy,Liguria,Genoa,1952,6,17,USA,CA,Belmont,Julio,Bonetti,Julio Giacomo,180,72,R,R,4/22/1937,4/22/1940,bonej101,bonetju01,6/17/1952,7/14/1911
bongju01,1980,7,15,South Korea,Seoul,Seoul,,,,,,,Jung,Bong,Jung Keun,175,75,L,L,4/23/2002,6/20/2004,bongj001,bongju01,,7/15/1980
bonifem01,1985,4,23,D.R.,Distrito ciol,Santo Domingo,,,,,,,Emilio,Bonifacio,Emilio Jose,200,70,B,R,9/2/2007,7/29/2020,bonie001,bonifem01,,4/23/1985
bonifjo01,1993,6,4,D.R.,Distrito ciol,Santo Domingo,,,,,,,Jorge,Bonifacio,Jorge Luis,220,73,R,R,4/21/2017,8/31/2021,bonij002,bonifjo01,,6/4/1993
