playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws
allendi01,1942,3,8,USA,PA,Wampum,2020,12,7,USA,PA,Wampum,Dick,Allen,Richard Anthony,187,71,R,R
allendu01,1972,8,9,USA,OK,Oklahoma City,,,,,,,Dusty,Allen,Dustin R.,215,76,R,R
allenet01,1904,1,1,USA,OH,Cincinnati,1993,9,15,USA,CA,Crescent City,Ethan,Allen,Ethan Nathan,180,73,R,R
allenfr01,1888,8,26,USA,AL,Newbern,1933,7,30,USA,AL,Gainsville,Frank,Allen,Frank Leon,175,69,R,L
allenga01,1955,2,4,USA,CA,Culver City,,,,,,,Gary,Allenson,Gary Martin,185,71,R,R
allengr01,1993,3,15,USA,CA,San Diego,,,,,,,Greg,Allen,Gregory Lomack,185,72,B,R
allenha01,1846,4,20,USA,ME,Augusta,1881,2,6,USA,MA,Natick,Ham,Allen,Frank Erwin,,64,,
allenha02,1940,7,23,USA,PA,Wampum,,,,,,,Hank,Allen,Harold Andrew,190,72,R,R
allenhe01,1863,2,25,USA,CT,Westport,1916,9,21,USA,CT,Saugatuck,Hezekiah,Allen,Hezekiah,160,71,,
allenho01,1899,6,11,USA,FL,DeLand,1981,7,5,USA,NC,Canton,Horace,Allen,Horace Tanner,187,72,L,R
allenja01,1855,10,2,USA,IL,Woodstock,1915,4,21,USA,NJ,Trenton,Jack,Allen,Cyrus Alban,160,,R,R
allenja02,1958,5,29,USA,WA,Yakima,,,,,,,Jamie,Allen,James Bradley,205,72,R,R
allenje01,1972,1,11,USA,IN,Anderson,,,,,,,Jermaine,Allensworth,Jermaine LaMont,178,72,R,R
allenjo01,1890,10,27,USA,WV,Berkeley Springs,1967,9,24,USA,MD,Hagerstown,John,Allen,John Marshall,170,73,R,R
allenjo02,1904,9,30,USA,NC,Lenoir,1959,3,29,USA,FL,St. Petersburg,Johnny,Allen,John Thomas,180,72,R,R
allenki01,1953,4,5,USA,CA,Fontana,,,,,,,Kim,Allen,Kim Bryant,175,71,R,R
allenll01,1950,5,8,USA,CA,Merced,,,,,,,Lloyd,Allen,Lloyd Cecil,185,73,R,R
allenlo01,1997,5,23,USA,FL,West Palm Beach,,,,,,,Logan,Allen,Logan Shane,200,75,R,L
allenlu01,1978,8,4,USA,GA,Covington,,,,,,,Luke,Allen,Lucas Gale,208,74,L,R
allenmy01,1854,3,22,USA,NY,Kingston,1924,3,8,USA,NY,Kingston,Myron,Allen,Myron Smith,150,68,R,R
allenne01,1958,1,24,USA,KS,Kansas City,,,,,,,Neil,Allen,Neil Patrick,185,75,R,R
allenni01,1888,9,14,USA,KS,Norton,1939,10,16,USA,IL,Hines,Nick,Allen,Artemus Ward,180,72,R,R
allenpe01,1868,5,1,USA,OH,Columbiana,1946,4,15,USA,PA,Philadelphia,Pete,Allen,Jesse Hall,185,68,R,R
allenro01,1943,12,23,USA,PA,Wampum,,,,,,,Ron,Allen,Ronald Frederick,205,75,B,R
allenro02,1959,10,5,USA,CA,Los Angeles,,,,,,,Rod,Allen,Roderick Bernet,185,73,R,R
allensl01,1886,8,23,USA,MO,West Plains,1959,10,16,USA,TX,Lubbock,Sled,Allen,Fletcher Manson,180,73,R,R
alleyge01,1940,7,10,USA,VA,Richmond,,,,,,,Gene,Alley,Leonard Eugene,160,70,R,R
allgeni01,1996,2,3,USA,MO,St. Louis,,,,,,,Nick,Allgeyer,Nicholas Joseph,210,75,L,L
alliebo01,1952,5,1,USA,MA,New Bedford,,,,,,,Bob,Allietta,Robert George,190,72,R,R
alliega01,1931,10,28,USA,NC,Statesville,2016,10,4,USA,TX,San Antonio,Gair,Allie,Gair Roosevelt,190,73,R,R
allisan01,1848,,,USA,NY,New York,1897,3,21,USA,NY,Brooklyn,Andy,Allison,Andrew Kent,150,70,,
allisar01,1849,1,29,USA,PA,Philadelphia,1916,2,25,USA,DC,Washington,Art,Allison,Arthur Algernon,150,68,,
allisbi01,1850,7,16,USA,NY,New York,1887,1,25,USA,NY,Brooklyn,Bill,Allison,William,,,,
allisbo01,1934,7,11,USA,MO,Raytown,1995,4,9,USA,AZ,Rio Verde,Bob,Allison,William Robert,205,75,R,R
allisda01,1966,8,14,USA,VA,Front Royal,,,,,,,Dana,Allison,Dana Eric,215,75,R,L
allisdo01,1846,7,12,USA,PA,Philadelphia,1916,12,19,USA,DC,Washington,Doug,Allison,Douglas L.,160,70,R,R
allisma01,1887,1,23,USA,KY,Owensboro,1964,3,13,USA,MO,Mount Vernon,Mack,Allison,Mack Pendleton,185,73,R,R
allismi01,1890,10,16,USA,MI,Elk Rapids,1957,6,18,USA,WI,Kenosha,Milo,Allison,Milo Henry,163,72,L,R
allrebe01,1965,6,4,USA,AZ,Mesa,,,,,,,Beau,Allred,Dale LeBeau,190,72,L,L
almadme01,1913,2,7,Mexico,Sonora,Huatabampo,1988,8,13,Mexico,Sonora,Caborca,Mel,Almada,Baldomero Melo,170,72,L,L
almanar01,1972,10,26,USA,TX,El Paso,,,,,,,Armando,Almanza,Armando,205,75,L,L
almanca01,1973,11,6,D.R.,Santiago,Santiago,,,,,,,Carlos,Almanzar,Carlos Manuel,166,74,R,R
almeira01,1887,6,30,Cuba,La Habana,La Habana,1969,3,18,Cuba,La Habana,La Habana,Rafael,Almeida,Rafael D.,164,69,R,R
almonab01,1989,6,27,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Abraham,Almonte,Abraham,223,70,B,R
almonbi01,1952,11,21,USA,RI,Providence,,,,,,,Bill,Almon,William Francis,180,75,R,R
almoned01,1976,12,17,D.R.,Santiago,Santiago,,,,,,,Edwin,Almonte,Edwin,200,75,R,R
almoner01,1978,2,1,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Erick,Almonte,Erick R.,245,74,R,R
almonhe01,1975,10,17,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Hector,Almonte,Hector Radhames,190,74,R,R
almonmi01,1993,4,4,D.R.,Santiago,Santiago,,,,,,,Miguel,Almonte,Miguel Emilio,210,73,R,R
almonye01,1994,6,4,USA,FL,Miami,,,,,,,Yency,Almonte,Yency,223,77,B,R
almonzo01,1989,6,10,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Zoilo,Almonte,Zoilo Manuel,205,72,B,R
almoral01,1994,4,16,USA,FL,Hialeah,,,,,,,Albert,Almora,Reinaldo Albert,190,74,R,R
alomalu01,1923,6,19,Cuba,La Habana,La Habana,1997,4,7,USA,IL,Park Ridge,Luis,Aloma,Luis,195,74,R,R
alomaro01,1968,2,5,P.R.,,Ponce,,,,,,,Roberto,Alomar,Roberto,184,72,B,R
alomasa01,1943,10,19,P.R.,,Salinas,,,,,,,Sandy,Alomar,Santos,140,69,B,R
alomasa02,1966,6,18,P.R.,,Salinas,,,,,,,Sandy,Alomar,Santos,200,77,R,R
alonspe01,1994,12,7,USA,FL,Tampa,,,,,,,Pete,Alonso,Peter Morgan,245,75,R,R
alonsyo01,1987,4,8,Cuba,La Habana,La Habana,,,,,,,Yonder,Alonso,Yonder,230,73,L,R
aloufe01,1935,5,12,D.R.,San Cristobal,Bajos de Haina,,,,,,,Felipe,Alou,Felipe Rojas,195,72,R,R
alouje01,1942,3,24,D.R.,San Cristobal,Bajos de Haina,,,,,,,Jesus,Alou,Jesus Maria Rojas,190,74,R,R
alouma01,1938,12,22,D.R.,San Cristobal,Bajos de Haina,2011,11,3,D.R.,Distrito Nacional,Santo Domingo,Matty,Alou,Mateo Rojas,160,69,L,L
aloumo01,1966,7,3,USA,GA,Atlanta,,,,,,,Moises,Alou,Moises Rojas,185,75,R,R
alperwh01,1879,11,10,USA,PA,Etna,1942,12,25,USA,PA,Pittsburgh,Whitey,Alpermann,Charles Augustus,180,70,R,R
alstode01,1952,9,22,USA,NY,Valhalla,,,,,,,Dell,Alston,Wendell,180,72,L,R
alstoga01,1971,12,8,USA,NY,Mount Vernon,,,,,,,Garvin,Alston,Garvin James,185,74,R,R
alstoto01,1926,1,31,USA,NC,Greensboro,1993,12,30,USA,NC,Winston-Salem,Tom,Alston,Thomas Edison,210,77,L,R
alstowa01,1911,12,1,USA,OH,Venice,1984,10,1,USA,OH,Oxford,Walter,Alston,Walter Emmons,195,74,R,R
altampo01,1952,5,17,Nicaragua,Matagalpa,Ciudad Dario,,,,,,,Porfi,Altamirano,Porfirio,175,72,R,R
altavda01,1992,9,8,USA,PA,McKeesport,,,,,,,Dan,Altavilla,Daniel,226,71,R,R
altener01,1894,12,1,USA,OH,Avon,1981,9,9,USA,CA,Napa,Ernie,Alten,Ernest Matthias,175,72,R,L
altenje01,1893,1,2,USA,MI,Ashley,1973,3,12,USA,MI,Lansing,Jesse,Altenburg,Jesse Howard,158,69,L,R
altheaa01,1991,1,14,Germany,Rhineland-Palatinate,Landstuhl,,,,,,,Aaron,Altherr,Aaron Samuel,215,77,R,R
altizda01,1876,11,6,USA,IL,Pearl,1964,5,14,USA,IL,Pleasant Hill,Dave,Altizer,David Tilden,160,70,L,R
altmage01,1933,3,20,USA,NC,Goldsboro,,,,,,,George,Altman,George Lee,200,76,L,R
altobjo01,1932,5,26,USA,MI,Detroit,2021,3,3,USA,NY,Rochester,Joe,Altobelli,Joseph Salvatore,185,72,L,L
altroni01,1876,9,15,USA,OH,Cincinnati,1965,1,20,USA,DC,Washington,Nick,Altrock,Nicholas,197,70,B,L
altuvjo01,1990,5,6,Venezuela,Carabobo,Puerto Cabello,,,,,,,Jose,Altuve,Jose Carlos,166,66,R,R
alusige01,1935,2,11,USA,PA,Ashley,2018,4,20,USA,NJ,Woodbridge,George,Alusik,George Joseph,175,75,R,R
alvarab01,1982,10,17,USA,CA,Los Angeles,,,,,,,Abe,Alvarez,Abraham,190,74,L,L
alvarcl01,1968,5,18,Venezuela,Anzoategui,Guanta,,,,,,,Clemente,Alvarez,Clemente Rafael,180,71,R,R
alvarda01,1989,1,17,D.R.,Santiago,Santiago,,,,,,,Dario,Alvarez,Dario Rafael,170,73,L,L
alvarda02,1988,11,7,Cuba,,Camaguey,,,,,,,Dariel,Alvarez,Dariel,180,74,R,R
alvared01,1990,1,30,USA,FL,Miami,,,,,,,Eddy,Alvarez,Eduardo Cortes,185,69,B,R
alvarga01,1974,3,6,Mexico,Sonora,Navojoa,,,,,,,Gabe,Alvarez,Gabriel de Jesus,185,73,R,R
alvarhe01,1990,4,18,Venezuela,Carabobo,Valencia,,,,,,,Henderson,Alvarez,Henderson Javier,205,72,R,R
alvarjo01,1956,4,12,USA,FL,Tampa,,,,,,,Jose,Alvarez,Jose Lino,170,70,R,R
alvarjo02,1989,5,6,Venezuela,Anzoategui,Barcelona,,,,,,,Jose,Alvarez,Jose Ricardo,195,71,L,L
alvarjo03,1995,5,21,Venezuela,Zulia,Maracaibo,,,,,,,Jose,Alvarado,Jose Antonio,240,72,L,L
alvarju01,1973,8,9,USA,FL,Coral Gables,,,,,,,Juan,Alvarez,Juan M.,180,73,L,L
alvarlu01,1949,1,15,P.R.,,Lajas,2001,3,20,P.R.,,Lajas,Luis,Alvarado,Luis Cesar,162,69,R,R
alvaror01,1952,2,28,P.R.,,Rio Grande,2016,3,31,P.R.,,Rio Grande,Orlando,Alvarez,Jesus Manuel Orlando,165,72,R,R
alvaros01,1933,10,19,Cuba,Matanzas,Bolondron,2008,3,8,Mexico,Jalisco,Guadalajara,Ossie,Alvarez,Oswaldo,165,70,R,R
alvarpe01,1987,2,6,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Pedro,Alvarez,Pedro Manuel,250,75,L,R
alvarrj01,1991,6,8,USA,FL,West Palm Beach,,,,,,,R. J.,Alvarez,Roy Emilio,230,73,R,R
alvarro01,1938,4,18,Cuba,Pinar del Rio,Pinar del Rio,2012,11,30,USA,FL,Hialeah,Rogelio,Alvarez,Rogelio,183,71,R,R
alvarta01,1971,11,25,Mexico,Sonora,Ciudad Obregon,,,,,,,Tavo,Alvarez,Cesar Octavio,245,75,R,R
alvarto01,1979,5,10,Venezuela,Distrito Federal,Caracas,,,,,,,Tony,Alvarez,Antonio Enrique,200,73,R,R
alvarvi01,1976,11,8,Mexico,Sinaloa,Culiacan,,,,,,,Victor,Alvarez,Victor Aurelio,150,70,L,L
alvarwi01,1970,3,24,Venezuela,Zulia,Maracaibo,,,,,,,Wilson,Alvarez,Wilson Eduardo,175,73,L,L
alvaryo01,1997,6,27,Cuba,,Las Tunas,,,,,,,Yordan,Alvarez,Yordan Ruben,225,77,L,R
alvisma01,1938,2,2,USA,TX,Jasper,,,,,,,Max,Alvis,Roy Maxwell,185,71,R,R
alvorbi01,1863,8,10,USA,MO,St. Louis,1927,4,7,USA,FL,St. Petersburg,Billy,Alvord,William Crawford,187,70,R,R
alyeabr01,1940,12,8,USA,NJ,Passaic,,,,,,,Brant,Alyea,Garrabrant Ryerson,215,75,R,R
alzolad01,1995,3,1,Venezuela,Bolivar,San Felix,,,,,,,Adbert,Alzolay,Adbert Marcelo,208,73,R,R
amalfjo01,1934,1,23,USA,CA,San Pedro,,,,,,,Joey,Amalfitano,John Joseph,175,71,R,R
amarari01,1962,4,1,USA,CA,Visalia,,,,,,,Rich,Amaral,Richard Louis,175,72,R,R
amarial01,1989,4,6,Venezuela,Anzoategui,Barcelona,,,,,,,Alexi,Amarista,Alexi Jose,160,66,L,R
amaroru01,1936,1,6,Mexico,Tamaulipas,Nuevo Laredo,2017,3,31,USA,FL,Weston,Ruben,Amaro,Ruben,170,71,R,R
amaroru02,1965,2,12,USA,PA,Philadelphia,,,,,,,Ruben,Amaro,Ruben,170,70,B,R
amblewa01,1915,11,8,USA,PA,Abington,1998,1,3,USA,FL,Ponte Vedra Beach,Wayne,Ambler,Wayne Harper,165,68,R,R
ambrech01,1979,12,19,USA,TX,Beaumont,,,,,,,Chip,Ambres,Raymond Payne,190,73,R,R
ambrihe01,1984,5,24,USA,CA,Orange,,,,,,,Hector,Ambriz,Hector,235,74,L,R
amburtr01,1994,10,24,USA,FL,Lake Worth,,,,,,,Trey,Amburgey,Tommy Wayne,210,74,R,R
amelued01,1959,4,13,USA,CA,Fullerton,,,,,,,Ed,Amelung,Edward Allen,180,71,L,L
amesre01,1882,8,2,USA,OH,Warren,1936,10,8,USA,OH,Warren,Red,Ames,Leon Kessling,185,70,B,R
amesst01,1988,3,15,USA,WA,Vancouver,,,,,,,Steve,Ames,Steven C.,205,73,R,R
amezaal01,1978,1,16,Mexico,Sonora,Ciudad Obregon,,,,,,,Alfredo,Amezaga,Alfredo,165,71,B,R
amoledo01,1874,1,1,USA,PA,Coatesville,1912,3,9,USA,DE,Wilmington,Doc,Amole,Morris F.,165,69,R,L
amorosa01,1930,1,30,Cuba,Matanzas,Matanzas,1992,6,27,USA,FL,Miami,Sandy,Amoros,Edmundo,170,67,L,L
amorvi01,1932,8,8,Cuba,La Habana,La Habana,,,,,,,Vicente,Amor,Vicente,182,75,R,R
anckewa01,1893,4,10,USA,NY,New York,1954,2,13,USA,NJ,Englewood,Walter,Ancker,Walter,190,73,R,R
anderal01,1914,1,28,USA,GA,Gainesville,1985,6,23,USA,GA,Albany,Alf,Anderson,Alfred Walton,165,71,R,R
anderal02,1964,1,7,USA,OH,Lancaster,,,,,,,Allan,Anderson,Allan Lee,178,71,L,L
anderan01,1922,11,13,USA,WA,Bremerton,1982,7,18,USA,WA,Seattle,Andy,Anderson,Andy Holm,172,71,R,R
anderbi01,1895,11,28,USA,MA,Boston,1983,3,13,USA,MA,Medford,Bill,Anderson,William Edward,165,73,R,L
anderbo01,1935,9,29,USA,IN,East Chicago,2015,3,12,USA,OK,Tulsa,Bob,Anderson,Robert Carl,210,76,R,R
anderbr01,1964,1,18,USA,MD,Silver Spring,,,,,,,Brady,Anderson,Brady Kevin,170,73,L,L
anderbr02,1972,4,26,USA,VA,Portsmouth,,,,,,,Brian,Anderson,Brian James,190,73,B,L
anderbr03,1982,3,11,USA,AZ,Tucson,,,,,,,Brian,Anderson,Brian Nikola,220,74,R,R
anderbr04,1988,2,1,USA,TX,Midland,,,,,,,Brett,Anderson,Brett Franklin,230,76,L,L
anderbr05,1986,12,16,USA,CA,Thousand Oaks,,,,,,,Bryan,Anderson,Bryan Douglas,200,73,L,R
anderbr06,1993,5,19,USA,OK,Edmond,,,,,,,Brian,Anderson,Brian Wade,208,75,R,R
anderbu01,1956,5,27,USA,NY,Westbury,,,,,,,Bud,Anderson,Karl Adam,210,75,R,R
anderch01,1987,11,30,USA,TX,Wichita Falls,,,,,,,Chase,Anderson,Robert Chase,210,73,R,R
anderco01,1990,9,14,USA,CA,Quincy,,,,,,,Cody,Anderson,Cody Andrew,240,76,R,R
andercr01,1938,7,1,USA,DC,Washington,,,,,,,Craig,Anderson,Norman Craig,205,74,R,R
anderda01,1868,10,10,USA,PA,Chester,1897,3,22,USA,PA,Chester,Dave,Anderson,David S.,,,,L
anderda02,1960,8,1,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185,74,R,R
anderdr01,1981,6,9,USA,NE,Kearney,,,,,,,Drew,Anderson,Drew Thomas,195,74,L,R
anderdr02,1994,3,22,USA,NV,Reno,,,,,,,Drew,Anderson,Andrew James,205,75,R,R
anderdw01,1947,11,23,USA,CA,Oakland,,,,,,,Dwain,Anderson,Dwain Cleaven,165,71,R,R
anderfe01,1918,1,9,USA,KS,Maple City,1978,3,12,USA,MO,Joplin,Ferrell,Anderson,Ferrell Jack,200,73,R,R
anderfr01,1885,12,11,USA,NC,Calahan,1957,11,8,USA,NC,Winston-Salem,Fred,Anderson,John Frederick,180,74,R,R
anderga01,1972,6,30,USA,CA,Los Angeles,,,,,,,Garret,Anderson,Garret Joseph,190,75,L,L
anderge01,1889,9,26,USA,OH,Cleveland,1962,5,28,USA,OH,Cleveland,George,Anderson,George Jendrus,160,68,L,R
andergo01,1880,1,13,USA,OH,Cleveland,1923,3,15,USA,IN,South Bend,Goat,Anderson,Edward John,,,L,R
anderha01,1904,2,10,USA,MO,St. Louis,1974,5,1,USA,MO,St. Louis,Hal,Anderson,Harold,160,71,R,R
anderha02,1931,9,10,USA,MD,North East,1998,6,11,USA,DE,Greenville,Harry,Anderson,Harry Walter,205,75,L,R
anderia01,1998,5,2,USA,NY,Rexford,,,,,,,Ian,Anderson,Ian Theodore,170,75,R,R
anderja01,1979,6,9,USA,IL,Danville,,,,,,,Jason,Anderson,Jason Roger,188,72,L,R
anderji01,1957,2,23,USA,CA,Los Angeles,,,,,,,Jim,Anderson,James Lea,170,72,R,R
anderji02,1976,1,22,USA,VA,Portsmouth,,,,,,,Jimmy,Anderson,James Drew,195,73,L,L
anderjo01,1873,12,14,Norway,,Sarpsborg,1949,7,23,USA,MA,Worcester,John,Anderson,John Joseph,180,74,B,R
anderjo02,1929,11,23,USA,MN,St. Paul,1998,12,20,USA,TX,Houston,John,Anderson,John Charles,190,73,R,R
anderjo03,1982,8,10,USA,KY,Somerset,,,,,,,Josh,Anderson,Joshua Aaron,195,74,L,R
anderju01,1992,9,28,USA,TX,Houston,,,,,,,Justin,Anderson,Justin Charles,230,75,L,R
anderke01,1963,8,12,USA,SC,Florence,,,,,,,Kent,Anderson,Kent McKay,180,73,R,R
anderla01,1952,12,3,USA,CA,Maywood,,,,,,,Larry,Anderson,Lawrence Dennis,190,75,R,R
anderla02,1953,5,6,USA,OR,Portland,,,,,,,Larry,Andersen,Larry Eugene,200,75,R,R
anderla03,1987,9,25,USA,CA,Oakland,,,,,,,Lars,Anderson,Lars Eric,215,76,L,L
anderma01,1976,8,17,USA,KY,Louisville,,,,,,,Matt,Anderson,Matthew Jason,200,76,R,R
anderma02,1974,1,6,USA,AL,Montgomery,,,,,,,Marlon,Anderson,Marlon Ordell,190,70,L,R
andermi01,1951,6,22,USA,SC,Florence,,,,,,,Mike,Anderson,Michael Allen,200,74,R,R
andermi02,1966,7,30,USA,TX,Austin,,,,,,,Mike,Anderson,Michael James,200,75,R,R
anderni01,1990,7,5,USA,MN,Crosby,,,,,,,Nick,Anderson,Nick Paul,205,76,R,R
anderre01,1912,6,19,USA,IA,Lawton,1972,8,7,USA,IA,Sioux City,Red,Anderson,Arnold Revola,210,75,R,R
anderri01,1953,12,25,USA,CA,Inglewood,1989,6,23,USA,CA,Wilmington,Rick,Anderson,Richard Lee,210,74,R,R
anderri02,1956,11,29,USA,WA,Everett,,,,,,,Rick,Anderson,Richard Arlen,175,72,R,R
andersc01,1962,8,1,USA,OR,Corvallis,,,,,,,Scott,Anderson,Scott Richard,190,78,R,R
andersh01,1994,10,29,USA,FL,Coral Springs,,,,,,,Shaun,Anderson,Shaun,228,76,R,R
andersp01,1934,2,22,USA,SD,Bridgewater,2010,11,4,USA,CA,Thousand Oaks,Sparky,Anderson,George Lee,170,69,R,R
anderta01,1993,5,27,USA,FL,Boynton Beach,,,,,,,Tanner,Anderson,Tanner Ackley,203,74,R,R
anderti01,1993,6,23,USA,AL,Tuscaloosa,,,,,,,Tim,Anderson,Timothy Devon,185,73,R,R
anderty01,1989,12,30,USA,NV,Las Vegas,,,,,,,Tyler,Anderson,Tyler John,220,74,L,L
anderva01,1866,6,18,USA,IL,Geneva,1941,11,5,USA,IL,Rockford,Varney,Anderson,Warner Samuel,165,70,R,R
anderwa01,1897,9,25,USA,MI,Grand Rapids,1990,1,6,USA,MI,Battle Creek,Walter,Anderson,Walter Carl,160,74,L,L
anderwi01,1886,8,13,USA,TX,Lillian,1950,12,19,USA,TX,Fort Worth,Wingo,Anderson,Wingo Charlie,150,70,L,L
andinro01,1984,4,25,USA,FL,Miami,,,,,,,Robert,Andino,Robert Lazaro,185,71,R,R
andrast01,1978,2,6,USA,CA,Woodland,,,,,,,Steve,Andrade,Stephen Michael,220,73,R,R
andrecl01,1978,5,15,USA,FL,Dunedin,,,,,,,Clayton,Andrews,Clayton John,175,72,R,L
andreed01,1859,4,5,USA,OH,Painesville,1934,8,12,USA,FL,West Palm Beach,Ed,Andrews,George Edward,160,68,R,R
andreel01,1901,12,11,USA,SC,Greenwood,1979,11,25,USA,SC,Greenwood,Elbert,Andrews,Elbert DeVore,175,72,L,R
andreer01,1918,1,11,USA,IN,Jeffersonville,2008,9,19,USA,FL,Bradenton,Ernie,Andres,Ernest Henry,200,73,R,R
andrefr01,1952,5,4,USA,LA,Lafayette,2021,12,20,USA,IL,Chicago,Fred,Andrews,Fred,163,68,R,R
andrehu01,1922,8,31,USA,OK,Burbank,2012,3,11,USA,KS,Dodge City,Hub,Andrews,Hubert Carl,170,72,R,R
andreiv01,1907,5,6,USA,AL,Dora,1970,11,24,USA,AL,Birmingham,Ivy,Andrews,Ivy Paul,200,73,R,R
andreji01,1865,6,5,USA,MA,Shelburne Falls,1907,12,27,USA,IL,Chicago,Jim,Andrews,James Pratt,,,,
andrejo01,1923,1,3,USA,MA,Brockton,1976,11,25,USA,MA,Barnstable,John,Andre,John Edward,200,76,L,R
andrejo02,1949,2,9,USA,CA,Monterey Park,,,,,,,John,Andrews,John Richard,175,70,L,L
andrejo03,1990,6,9,USA,MA,Worcester,,,,,,,John,Andreoli,John Francis,218,73,R,R
andreki01,1953,11,14,USA,CA,Glendale,,,,,,,Kim,Andrew,Kim Darrell,160,70,R,R
andremi01,1943,7,9,USA,CA,Los Angeles,,,,,,,Mike,Andrews,Michael Jay,195,75,R,R
andrena01,1913,9,30,USA,NC,Pembroke,1991,4,26,USA,NC,Winston-Salem,Nate,Andrews,Nathan Hardy,195,72,R,R
andrero01,1952,12,11,USA,CA,Santa Monica,,,,,,,Rob,Andrews,Robert Patrick,185,72,R,R
andresh01,1971,8,28,USA,TX,Dallas,,,,,,,Shane,Andrews,Darrell Shane,215,73,R,R
andrest01,1917,4,17,USA,MA,Lynn,1995,6,10,USA,FL,Bradenton,Stan,Andrews,Stanley Joseph,178,71,R,R
andrewa01,1859,9,18,USA,PA,Philadelphia,1940,1,20,USA,IN,Indianapolis,Wally,Andrews,William Walter,170,75,R,R
andrima01,1989,8,28,USA,CA,Redlands,,,,,,,Matt,Andriese,Matthew Lee,215,74,R,R
andrubi01,1907,7,25,USA,TX,Beaumont,1982,3,12,USA,DC,Washington,Bill,Andrus,William Morgan,185,72,R,R
andruel01,1988,8,26,Venezuela,Aragua,Maracay,,,,,,,Elvis,Andrus,Elvis Augusto,210,72,R,R
andrufr01,1850,8,23,USA,MI,Washington,1937,11,10,USA,MI,Detroit,Fred,Andrus,Frederick Hotham,185,74,R,R
andruwi01,1858,10,14,CAN,ON,Orono,1935,6,17,USA,MT,Miles City,Wyman,Andrus,William Wiman,155,66,,
andujjo01,1952,12,21,D.R.,San Pedro de Macoris,San Pedro de Macoris,2015,9,8,D.R.,San Pedro de Macoris,San Pedro de Macoris,Joaquin,Andujar,Joaquin,170,72,B,R
andujlu01,1972,11,22,D.R.,Peravia,Bani,,,,,,,Luis,Andujar,Luis,175,74,R,R
andujmi01,1995,3,2,D.R.,San Cristobal,San Cristobal,,,,,,,Miguel,Andujar,Miguel Enrique,211,72,R,R
angelno01,1947,9,24,USA,CA,San Francisco,2019,12,21,USA,CO,Aurora,Norm,Angelini,Norman Stanley,175,71,L,L
anglema01,1985,9,10,USA,OH,Columbus,,,,,,,Matt,Angle,Matthew Ryan,185,69,L,R
angleto01,1904,10,2,USA,MD,Baltimore,1952,10,26,USA,KS,Wichita,Tom,Angley,Thomas Samuel,190,68,L,R
ankenpa01,1912,12,23,USA,TX,Houston,1989,1,13,USA,TX,Houston,Pat,Ankenman,Frederick Norman,125,64,R,R
ankieri01,1979,7,19,USA,FL,Fort Pierce,,,,,,,Rick,Ankiel,Richard Alexander,210,73,L,L
annade01,1986,11,24,USA,IL,Glenwood,,,,,,,Dean,Anna,Dean William,180,71,L,R
annisbi01,1857,5,24,USA,MA,Stoneham,1923,6,10,USA,ME,Kennebunkport,Bill,Annis,William Perley,150,67,R,
ansonca01,1852,4,17,USA,IA,Marshalltown,1922,4,14,USA,IL,Chicago,Cap,Anson,Adrian Constantine,227,72,R,R
anthoer01,1967,11,8,USA,CA,San Diego,,,,,,,Eric,Anthony,Eric Todd,195,74,L,L
antoldu01,1989,8,9,USA,HI,Mililani,,,,,,,Dustin,Antolin,Dustin Kamakana Mai Ku'u Makualani,230,74,R,R
antoljo01,1916,4,11,USA,PA,Hokendauqua,2002,6,25,USA,PA,Catasauqua,Joe,Antolick,Joseph,185,72,R,R
antonbi01,1927,5,19,USA,NY,Brooklyn,1993,3,4,USA,MN,Fridley,Bill,Antonello,William James,185,71,R,R
antonjo01,1915,7,15,USA,TN,Memphis,1990,4,18,USA,TN,Memphis,John,Antonelli,John Lawrence,165,70,R,R
antonjo02,1930,4,12,USA,NY,Rochester,2020,2,28,USA,NY,Rochester,Johnny,Antonelli,John August,185,73,L,L
antonma01,1985,4,8,USA,MA,Peabody,,,,,,,Matt,Antonelli,Matthew Antonio,195,73,R,R
antonte01,1993,12,5,USA,OK,Oklahoma City,,,,,,,Tejay,Antone,Tejay Anthony,230,76,R,R
aokino01,1982,1,5,Japan,Miyazaki,Hyuga,,,,,,,Nori,Aoki,Norichika,180,69,L,R
aparilu01,1934,4,29,Venezuela,Zulia,Maracaibo,,,,,,,Luis,Aparicio,Luis Ernesto,160,69,R,R
apodabo01,1950,1,31,USA,CA,Los Angeles,,,,,,,Bob,Apodaca,Robert John,170,71,R,R
apontlu01,1953,6,14,Venezuela,Anzoategui,El Tigre,,,,,,,Luis,Aponte,Luis Eduardo,185,72,R,R
apostsh01,1999,3,11,Curacao,,Willemstad,,,,,,,Sherten,Apostel,Sherten Wimbert Ramiro,235,76,R,R
appieke01,1967,12,6,USA,CA,Lancaster,,,,,,,Kevin,Appier,Robert Kevin,180,74,R,R
