year,category,winner,entity
1941,SPECIAL AWARD,TRUE,"To Walt Disney, William Garity, John N. A. Hawkins and the RCA Manufacturing Company for their outstanding contribution to the advancement of the use of sound in motion pictures through the production of Fantasia ."
1941,IRVING G. THALBERG MEMORIAL AWARD,TRUE,Walt Disney
1941,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To ELECTRICAL RESEARCH PRODUCTS DIVISION OF WESTERN ELECTRIC CO., INC., for the development of the precision integrating sphere densitometer."
1941,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,To RCA MANUFACTURING COMPANY for the design and development of the MI-3043 Uni-directional microphone.
1941,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To RAY WILKINSON and the PARAMOUNT STUDIO LABORATORY for pioneering in the use of and for the first practical application to release printing of fine grain positive stock.
1941,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To CHARLES LOOTENS and the REPUBLIC STUDIO SOUND DEPARTMENT for pioneering the use of and for the first practical application to motion picture production of CLASS B push-pull variable area recording.
1941,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To WILBUR SILVERTOOTH and the PARAMOUNT STUDIO ENGINEERING DEPARTMENT for the design and computation of a relay condenser system applicable to transparency process projection, delivering considerably more usable light."
1941,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To PARAMOUNT PICTURES, INC., and 20TH CENTURY-FOX FILM CORP. for the development and first practical application to motion picture production of an automatic scene slating device."
1941,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To DOUGLAS SHEARER and the METRO-GOLDWYN-MAYER STUDIO SOUND DEPARTMENT, and to LOREN RYDER and the PARAMOUNT STUDIO SOUND DEPARTMENT for pioneering the development of fine grain emulsions for variable density original sound recording in studio production."
1942,ACTOR,TRUE,James Cagney
1942,ACTOR IN A SUPPORTING ROLE,TRUE,Van Heflin
1942,ACTRESS,TRUE,Greer Garson
1942,ACTRESS IN A SUPPORTING ROLE,TRUE,Teresa Wright
1942,ART DIRECTION (Black-and-White),TRUE,This above All
1942,ART DIRECTION (Color),TRUE,My Gal Sal
1942,CINEMATOGRAPHY (Black-and-White),TRUE,Mrs. Miniver
1942,CINEMATOGRAPHY (Color),TRUE,The Black Swan
1942,DIRECTING,TRUE,Mrs. Miniver
1942,DOCUMENTARY,TRUE,The Battle of Midway
1942,DOCUMENTARY,TRUE,Kokoda Front Line!
1942,DOCUMENTARY,TRUE,Moscow Strikes Back
1942,DOCUMENTARY,TRUE,Prelude to War
1942,FILM EDITING,TRUE,The Pride of the Yankees
1942,MUSIC (Music Score of a Dramatic or Comedy Picture),TRUE,"Now, Voyager"
1942,MUSIC (Scoring of a Musical Picture),TRUE,Yankee Doodle Dandy
1942,MUSIC (Song),TRUE,Holiday Inn
1942,OUTSTANDING MOTION PICTURE,TRUE,Mrs. Miniver
1942,SHORT SUBJECT (Cartoon),TRUE,Der Fuehrer's Face
1942,SHORT SUBJECT (One-reel),TRUE,Speaking of Animals and Their Families
1942,SHORT SUBJECT (Two-reel),TRUE,Beyond the Line of Duty
1942,SOUND RECORDING,TRUE,Yankee Doodle Dandy
1942,SPECIAL EFFECTS,TRUE,Reap the Wild Wind
1942,WRITING (Original Motion Picture Story),TRUE,The Invaders
1942,WRITING (Original Screenplay),TRUE,Woman of the Year
1942,WRITING (Screenplay),TRUE,Mrs. Miniver
1942,SPECIAL AWARD,TRUE,To Charles Boyer for his progressive cultural achievement in establishing the French Research Foundation in Los Angeles as a source of reference for the Hollywood Motion Picture Industry.
1942,SPECIAL AWARD,TRUE,To Noel Coward for his outstanding production achievement in In Which We Serve .
1942,SPECIAL AWARD,TRUE,"To Metro-Goldwyn-Mayer for its achievement in representing the American Way of Life in the production of the ""Andy Hardy"" series of films."
1942,IRVING G. THALBERG MEMORIAL AWARD,TRUE,Sidney Franklin
1942,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To CARROLL CLARK, F. THOMAS THOMPSON and the RKO RADIO STUDIO ART and MINIATURE DEPARTMENTS for the design and construction of a moving cloud and horizon machine."
1942,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,To DANIEL B. CLARK and the 20TH CENTURY-FOX FILM CORP. for the development of a lens calibration system and the application of this system to exposure control in cinematography.
1942,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To ROBERT HENDERSON and the PARAMOUNT STUDIO ENGINEERING and TRANSPARENCY DEPARTMENTS for the design and construction of adjustable light bridges and screen frames for transparency process photography.
1942,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To DANIEL J. BLOOMBERG and the REPUBLIC STUDIO SOUND DEPARTMENT for the design and application to motion picture production of a device for marking action negative for pre-selection purposes.
1943,ACTOR,TRUE,Paul Lukas
1943,ACTOR IN A SUPPORTING ROLE,TRUE,Charles Coburn
1943,ACTRESS,TRUE,Jennifer Jones
1943,ACTRESS IN A SUPPORTING ROLE,TRUE,Katina Paxinou
1943,ART DIRECTION (Black-and-White),TRUE,The Song of Bernadette
1943,ART DIRECTION (Color),TRUE,Phantom of the Opera
1943,CINEMATOGRAPHY (Black-and-White),TRUE,The Song of Bernadette
1943,CINEMATOGRAPHY (Color),TRUE,Phantom of the Opera
1943,DIRECTING,TRUE,Casablanca
1943,DOCUMENTARY (Feature),TRUE,Desert Victory
1943,DOCUMENTARY (Short Subject),TRUE,December 7th
1943,FILM EDITING,TRUE,Air Force
1943,MUSIC (Music Score of a Dramatic or Comedy Picture),TRUE,The Song of Bernadette
1943,MUSIC (Scoring of a Musical Picture),TRUE,This Is the Army
1943,MUSIC (Song),TRUE,"Hello, Frisco, Hello"
1943,OUTSTANDING MOTION PICTURE,TRUE,Casablanca
1943,SHORT SUBJECT (Cartoon),TRUE,Yankee Doodle Mouse
1943,SHORT SUBJECT (One-reel),TRUE,Amphibious Fighters
1943,SHORT SUBJECT (Two-reel),TRUE,Heavenly Music
1943,SOUND RECORDING,TRUE,This Land Is Mine
1943,SPECIAL EFFECTS,TRUE,Crash Dive
1943,WRITING (Original Motion Picture Story),TRUE,The Human Comedy
1943,WRITING (Original Screenplay),TRUE,Princess O'Rourke
1943,WRITING (Screenplay),TRUE,Casablanca
1943,SPECIAL AWARD,TRUE,To George Pal for the development of novel methods and techniques in the production of short subjects known as Puppetoons.
1943,IRVING G. THALBERG MEMORIAL AWARD,TRUE,Hal B. Wallis
1943,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To FARCIOT EDOUART, EARLE MORGAN, BARTON THOMPSON and the PARAMOUNT STUDIO ENGINEERING and TRANSPARENCY DEPARTMENTS for the development and practical application to motion picture production of a method of duplicating and enlarging natural color photographs, transferring the image emulsions to glass plates and projecting these slides by especially designed stereopticon equipment."
1943,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To PHOTO PRODUCTS DEPARTMENT, E. I. duPONT de NEMOURS AND CO., INC. for the development of fine-grain motion picture films."
1943,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To DANIEL J. BLOOMBERG and the REPUBLIC STUDIO SOUND DEPARTMENT for the design and development of an inexpensive method of converting Moviolas to Class B push-pull reproduction.
1943,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To CHARLES GALLOWAY CLARKE and the 20TH CENTURY-FOX STUDIO CAMERA DEPARTMENT for the development and practical application of a device for composing artificial clouds into motion picture scenes during production photography.
1943,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To FARCIOT EDOUART and the PARAMOUNT STUDIO TRANSPARENCY DEPARTMENT for an automatic electric transparency cueing timer.
1943,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To WILLARD H. TURNER and the RKO RADIO STUDIO SOUND DEPARTMENT for the design and construction of the phono-cue starter.
1944,ACTOR,TRUE,Bing Crosby
1944,ACTOR IN A SUPPORTING ROLE,TRUE,Barry Fitzgerald
1944,ACTRESS,TRUE,Ingrid Bergman
1944,ACTRESS IN A SUPPORTING ROLE,TRUE,Ethel Barrymore
1944,ART DIRECTION (Black-and-White),TRUE,Gaslight
1944,ART DIRECTION (Color),TRUE,Wilson
1944,CINEMATOGRAPHY (Black-and-White),TRUE,Laura
1944,CINEMATOGRAPHY (Color),TRUE,Wilson
1944,DIRECTING,TRUE,Going My Way
1944,DOCUMENTARY (Feature),TRUE,The Fighting Lady
1944,DOCUMENTARY (Short Subject),TRUE,With the Marines at Tarawa
1944,FILM EDITING,TRUE,Wilson
1944,MUSIC (Music Score of a Dramatic or Comedy Picture),TRUE,Since You Went Away
1944,MUSIC (Scoring of a Musical Picture),TRUE,Cover Girl
1944,MUSIC (Song),TRUE,Going My Way
1944,BEST MOTION PICTURE,TRUE,Going My Way
1944,SHORT SUBJECT (Cartoon),TRUE,Mouse Trouble
1944,SHORT SUBJECT (One-reel),TRUE,Who's Who in Animal Land
1944,SHORT SUBJECT (Two-reel),TRUE,I Won't Play
1944,SOUND RECORDING,TRUE,Wilson
1944,SPECIAL EFFECTS,TRUE,Thirty Seconds over Tokyo
1944,WRITING (Original Motion Picture Story),TRUE,Going My Way
1944,WRITING (Original Screenplay),TRUE,Wilson
1944,WRITING (Screenplay),TRUE,Going My Way
1944,SPECIAL AWARD,TRUE,"To Margaret O'Brien, outstanding child actress of 1944."
1944,SPECIAL AWARD,TRUE,To Bob Hope for his many services to the Academy.
1944,IRVING G. THALBERG MEMORIAL AWARD,TRUE,Darryl F. Zanuck
1944,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,To STEPHEN DUNN and the RKO RADIO STUDIO SOUND DEPARTMENT and RADIO CORPORATION OF AMERICA for the design and development of the electronic compressor-limiter.
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To LINWOOD DUNN, CECIL LOVE and ACME TOOL AND MANUFACTURING COMPANY for the design and construction of the Acme-Dunn Optical Printer."
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To GROVER LAUBE and the 20TH CENTURY-FOX STUDIO CAMERA DEPARTMENT for the development of a continuous loop projection device.
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To WESTERN ELECTRIC COMPANY for the design and construction of the 1126A Limiting Amplifier for variable density sound recording.
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To RUSSELL BROWN, RAY HINSDALE and JOSEPH E. ROBBINS for the development and production use of the Paramount floating hydraulic boat rocker."
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To GORDON JENNINGS for the design and construction of the Paramount nodal point tripod.
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To RADIO CORPORATION OF AMERICA and the RKO RADIO STUDIO SOUND DEPARTMENT for the design and construction of the RKO reverberation chamber.
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To DANIEL J. BLOOMBERG and the REPUBLIC STUDIO SOUND DEPARTMENT for the design and development of a multi-interlock selector switch.
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To BERNARD B. BROWN and JOHN P. LIVADARY for the design and engineering of a separate soloist and chorus recording room.
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To PAUL ZEFF, S. J. TWINING and GEORGE SEID of the Columbia Studio Laboratory for the formula and application to production of a simplified variable area sound negative developer."
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To PAUL LERPAE for the design and construction of the Paramount traveling matte projection and photographing device.
1945,ACTOR,TRUE,Ray Milland
1945,ACTOR IN A SUPPORTING ROLE,TRUE,James Dunn
1945,ACTRESS,TRUE,Joan Crawford
1945,ACTRESS IN A SUPPORTING ROLE,TRUE,Anne Revere
1945,ART DIRECTION (Black-and-White),TRUE,Blood on the Sun
1945,ART DIRECTION (Color),TRUE,Frenchman's Creek
1945,CINEMATOGRAPHY (Black-and-White),TRUE,The Picture of Dorian Gray
1945,CINEMATOGRAPHY (Color),TRUE,Leave Her to Heaven
1945,DIRECTING,TRUE,The Lost Weekend
1945,DOCUMENTARY (Feature),TRUE,The True Glory
1945,DOCUMENTARY (Short Subject),TRUE,Hitler Lives?
1945,FILM EDITING,TRUE,National Velvet
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),TRUE,Spellbound
1945,MUSIC (Scoring of a Musical Picture),TRUE,Anchors Aweigh
1945,MUSIC (Song),TRUE,State Fair
1945,BEST MOTION PICTURE,TRUE,The Lost Weekend
1945,SHORT SUBJECT (Cartoon),TRUE,Quiet Please!
1945,SHORT SUBJECT (One-reel),TRUE,Stairway to Light
1945,SHORT SUBJECT (Two-reel),TRUE,Star in the Night
1945,SOUND RECORDING,TRUE,The Bells of St. Mary's
1945,SPECIAL EFFECTS,TRUE,Wonder Man
1945,WRITING (Original Motion Picture Story),TRUE,The House on 92nd Street
1945,WRITING (Original Screenplay),TRUE,Marie-Louise
1945,WRITING (Screenplay),TRUE,The Lost Weekend
1945,SPECIAL AWARD,TRUE,To Walter Wanger for his six years service as President of the Academy of Motion Picture Arts and Sciences.
1945,SPECIAL AWARD,TRUE,"To Peggy Ann Garner, outstanding child actress of 1945."
1945,SPECIAL AWARD,TRUE,"To The House I Live In , tolerance short subject; produced by Frank Ross and Mervyn LeRoy; directed by Mervyn LeRoy; screenplay by Albert Maltz; song ""The House I Live In,"" music by Earl Robinson, lyrics by Lewis Allan; starring Frank Sinatra; released by RKO Radio."
1945,SPECIAL AWARD,TRUE,"To Republic Studio, Daniel J. Bloomberg and the Republic Studio Sound Department for the building of an outstanding musical scoring auditorium which provides optimum recording conditions and combines all elements of acoustic and engineering design."
1945,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To LOREN L. RYDER, CHARLES R. DAILY and the PARAMOUNT STUDIO SOUND DEPARTMENT for the design, construction and use of the first dial controlled step-by-step sound channel line-up and test circuit."
1945,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To MICHAEL S. LESHING, BENJAMIN C. ROBINSON, ARTHUR B. CHATELAIN and ROBERT C. STEVENS of 20th Century-Fox Studio and JOHN G. CAPSTAFF of Eastman Kodak Company for the 20th Century-Fox film processing machine."
1946,ACTOR,TRUE,Fredric March
1946,ACTOR IN A SUPPORTING ROLE,TRUE,Harold Russell
1946,ACTRESS,TRUE,Olivia de Havilland
1946,ACTRESS IN A SUPPORTING ROLE,TRUE,Anne Baxter
1946,ART DIRECTION (Black-and-White),TRUE,Anna and the King of Siam
1946,ART DIRECTION (Color),TRUE,The Yearling
1946,CINEMATOGRAPHY (Black-and-White),TRUE,Anna and the King of Siam
1946,CINEMATOGRAPHY (Color),TRUE,The Yearling
1946,DIRECTING,TRUE,The Best Years of Our Lives
1946,DOCUMENTARY (Short Subject),TRUE,Seeds of Destiny
1946,FILM EDITING,TRUE,The Best Years of Our Lives
1946,MUSIC (Music Score of a Dramatic or Comedy Picture),TRUE,The Best Years of Our Lives
1946,MUSIC (Scoring of a Musical Picture),TRUE,The Jolson Story
1946,MUSIC (Song),TRUE,The Harvey Girls
1946,BEST MOTION PICTURE,TRUE,The Best Years of Our Lives
1946,SHORT SUBJECT (Cartoon),TRUE,The Cat Concerto
1946,SHORT SUBJECT (One-reel),TRUE,Facing Your Danger
1946,SHORT SUBJECT (Two-reel),TRUE,A Boy and His Dog
1946,SOUND RECORDING,TRUE,The Jolson Story
1946,SPECIAL EFFECTS,TRUE,Blithe Spirit
1946,WRITING (Original Motion Picture Story),TRUE,Vacation from Marriage
1946,WRITING (Original Screenplay),TRUE,The Seventh Veil
1946,WRITING (Screenplay),TRUE,The Best Years of Our Lives
1946,SPECIAL AWARD,TRUE,"To Laurence Olivier for his outstanding achievement as actor, producer and director in bringing Henry V to the screen."
1946,SPECIAL AWARD,TRUE,To Harold Russell for bringing hope and courage to his fellow veterans through his appearance in The Best Years of Our Lives .
1946,SPECIAL AWARD,TRUE,To Ernst Lubitsch for his distinguished contributions to the art of the motion picture.
1946,SPECIAL AWARD,TRUE,"To Claude Jarman, Jr., outstanding child actor of 1946."
1946,IRVING G. THALBERG MEMORIAL AWARD,TRUE,Samuel Goldwyn
1946,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To HARLAN L. BAUMBACH and the PARAMOUNT WEST COAST LABORATORY for an improved method for the quantitative determination of hydroquinone and metol in photographic developing baths.
1946,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To HERBERT E. BRITT for the development and application of formulas and equipment for producing cloud and smoke effects.
1946,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To BURTON F. MILLER and the WARNER BROS. STUDIO SOUND and ELECTRICAL DEPARTMENTS for the design and construction of a motion picture arc lighting generator filter.
1946,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To CARL FAULKNER of the 20th Century-Fox Studio Sound Department for the reversed bias method, including a double bias method for light valve and galvonometer density recording."
1946,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To the MOLE-RICHARDSON COMPANY for the Type 450 super high intensity carbon arc lamp.
1946,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To ARTHUR F. BLINN, ROBERT O. COOK, C. O. SLYFIELD and the WALT DISNEY STUDIO SOUND DEPARTMENT for the design and development of an audio finder and track viewer for checking and locating noise in sound tracks."
1946,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To BURTON F. MILLER and the WARNER BROS. STUDIO SOUND DEPARTMENT for the design and application of an equalizer to eliminate relative spectral energy distortion in electronic compressors.
1946,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To MARTY MARTIN and HAL ADKINS of the RKO Radio Studio Miniature Department for the design and construction of equipment providing visual bullet effects.
1946,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To HAROLD NYE and the WARNER BROS. STUDIO ELECTRICAL DEPARTMENT for the development of the electronically controlled fire and gaslight effect.
1947,ACTOR,TRUE,Ronald Colman
1947,ACTOR IN A SUPPORTING ROLE,TRUE,Edmund Gwenn
1947,ACTRESS,TRUE,Loretta Young
1947,ACTRESS IN A SUPPORTING ROLE,TRUE,Celeste Holm
1947,ART DIRECTION (Black-and-White),TRUE,Great Expectations
1947,ART DIRECTION (Color),TRUE,Black Narcissus
1947,CINEMATOGRAPHY (Black-and-White),TRUE,Great Expectations
1947,CINEMATOGRAPHY (Color),TRUE,Black Narcissus
1947,DIRECTING,TRUE,Gentleman's Agreement
1947,DOCUMENTARY (Feature),TRUE,Design for Death
1947,DOCUMENTARY (Short Subject),TRUE,First Steps
1947,FILM EDITING,TRUE,Body and Soul
1947,MUSIC (Music Score of a Dramatic or Comedy Picture),TRUE,A Double Life
1947,MUSIC (Scoring of a Musical Picture),TRUE,Mother Wore Tights
1947,MUSIC (Song),TRUE,Song of the South
1947,BEST MOTION PICTURE,TRUE,Gentleman's Agreement
1947,SHORT SUBJECT (Cartoon),TRUE,Tweetie Pie
1947,SHORT SUBJECT (One-reel),TRUE,Good-bye Miss Turlock
1947,SHORT SUBJECT (Two-reel),TRUE,Climbing the Matterhorn
1947,SOUND RECORDING,TRUE,The Bishop's Wife
1947,SPECIAL EFFECTS,TRUE,Green Dolphin Street
1947,WRITING (Motion Picture Story),TRUE,Miracle on 34th Street
1947,WRITING (Original Screenplay),TRUE,The Bachelor and the Bobby-Soxer
1947,WRITING (Screenplay),TRUE,Miracle on 34th Street
1947,SPECIAL AWARD,TRUE,"To James Baskett for his able and heart-warming characterization of Uncle Remus, friend and story teller to the children of the world in Walt Disney's Song of the South ."
